id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,ts_get,max_temp,min_temp,ave_temp,cod_weather
43340,55,1015,0,1.79,280,24,2024-10-06 09:00:04,20.99,20.97,20.99,801
43341,54,1014,0,2.06,320,0,2024-10-06 10:00:03,22.66,21.81,22.42,800
43342,53,1014,0,2.68,360,0,2024-10-06 11:00:02,24.32,22.81,23.53,800
43343,50,1014,0,3.09,220,0,2024-10-06 12:00:02,24.81,23.19,24.09,800
43344,48,1013,0,3.09,170,20,2024-10-06 13:00:03,24.81,23.19,24.09,801
43345,48,1012,0,4.63,200,20,2024-10-06 14:00:03,24.81,22.64,23.7,801
43346,55,1012,0,4.63,200,20,2024-10-06 15:00:02,23.81,23.19,23.38,801
43347,62,1013,0,4.63,190,20,2024-10-06 16:00:03,23.81,22.64,22.98,801
43348,69,1013,0,3.6,200,0,2024-10-06 17:00:02,22.68,21.81,22.01,800
43349,66,1013,0,2.57,150,0,2024-10-06 18:00:05,22.1,20.81,22.01,800
43350,67,1014,0,3.09,80,0,2024-10-06 19:00:02,21.55,20.81,21.46,800
43351,67,1014,0,2.57,70,0,2024-10-06 20:00:05,20.99,20.42,20.9,800
43352,68,1014,0,1.03,0,0,2024-10-06 21:00:10,20.44,19.81,20.35,800
43353,70,1014,0,1.54,100,0,2024-10-06 22:00:03,19.88,19.81,19.88,800
43354,72,1014,0,2.06,90,0,2024-10-06 23:00:02,19.32,17.81,19.32,800
43355,68,1014,0,0.72,165,11,2024-10-07 00:00:02,19.32,16.57,19.32,801
43356,68,1014,0,0.59,167,79,2024-10-07 01:00:02,19.54,19.54,19.54,803
43357,69,1014,0,0.69,150,84,2024-10-07 02:00:09,19.47,19.47,19.47,803
43358,71,1013,0,0.91,135,97,2024-10-07 03:00:05,19.61,19.61,19.61,804
43359,72,1013,0,0.99,158,98,2024-10-07 04:00:04,19.69,19.69,19.69,804
43360,74,1013,0,1.25,135,97,2024-10-07 05:00:03,19.54,19.54,19.54,804
43361,75,1014,0,1.13,134,92,2024-10-07 06:00:02,19.84,19.84,19.84,804
43362,70,1014,0,1.75,151,77,2024-10-07 07:00:02,21.35,21.35,21.35,803
43363,65,1015,0,2.91,149,47,2024-10-07 08:00:06,22.59,22.59,22.59,802
43364,61,1015,0,3.72,146,50,2024-10-07 09:00:05,23.43,23.43,23.43,802
43365,58,1015,0,4.29,141,55,2024-10-07 10:00:06,23.89,23.89,23.89,803
43366,57,1015,0,5.14,141,60,2024-10-07 11:00:06,24.12,24.12,24.12,803
43367,58,1014,0,5.89,141,66,2024-10-07 12:00:05,23.84,23.84,23.84,803
43368,61,1014,0,5.85,137,100,2024-10-07 13:00:03,23.72,23.72,23.72,804
43369,72,1014,0,5.66,160,0,2024-10-07 14:00:04,26.57,24.3,24.91,800
43370,76,1013,0,5.66,170,0,2024-10-07 15:00:02,25.46,24.3,24.46,800
43371,77,1013,0,4.63,170,0,2024-10-07 16:00:02,24.9,23.75,23.78,800
43372,76,1014,0,3.6,170,0,2024-10-07 17:00:02,24.34,23.75,23.78,800
43373,75,1013,0,3.09,180,0,2024-10-07 18:00:05,23.98,22.81,23.34,800
43374,76,1013,0,3.09,200,0,2024-10-07 19:00:02,23.77,21.57,23.21,800
43375,79,1013,0,4.12,180,0,2024-10-07 20:00:03,23.77,22.02,23.47,800
43376,81,1013,0,4.63,160,20,2024-10-07 21:00:02,23.21,21.57,23.09,801
43377,80,1013,0,5.66,160,20,2024-10-07 22:00:03,23.77,22.12,23.49,801
43378,75,1012,0,5.66,160,20,2024-10-07 23:00:02,23.81,23.75,23.77,801
43379,80,1011,0,4.63,160,40,2024-10-08 00:00:04,23.81,22.68,23.56,802
43380,80,1011,0,5.66,150,40,2024-10-08 01:00:02,23.81,22.68,23.56,802
43381,80,1011,0,6.69,140,40,2024-10-08 02:00:02,23.75,22.68,23.28,802
43382,81,1011,0,5.14,170,40,2024-10-08 03:00:02,23.23,22.81,23.09,802
43383,81,1010,0,6.17,130,20,2024-10-08 04:00:02,23.21,22.68,23.09,801
43384,81,1010,0,3.09,110,20,2024-10-08 05:00:06,23.21,22.12,23.09,801
43385,83,1012,0.49,2.57,300,20,2024-10-08 06:00:02,23.21,21.57,22.63,500
43386,84,1013,0.18,3.09,340,20,2024-10-08 07:00:04,22.66,21.57,22.23,501
43387,80,1012,0,5.14,330,20,2024-10-08 08:00:03,22.12,20.42,20.76,801
43388,80,1013,1.32,3.6,10,20,2024-10-08 09:00:02,22.12,20.81,21.15,501
43389,75,1012,0,2.57,70,20,2024-10-08 10:00:02,20.99,20.81,20.99,801
43390,74,1012,0,3.09,20,20,2024-10-08 11:00:03,22.68,21.55,21.8,801
43391,63,1012,0,2.57,330,20,2024-10-08 12:00:09,24.34,23.77,23.96,801
43392,63,1011,0,4.47,311,40,2024-10-08 13:00:09,23.81,20.99,21.89,211
43393,81,1012,0.32,3.09,330,75,2024-10-08 14:00:03,18.98,17.81,18.56,201
43394,76,1013,4.77,4.02,286,75,2024-10-08 15:00:03,19.34,17.66,18.16,502
43395,88,1012,1.54,2.57,90,75,2024-10-08 16:00:02,19.02,17.64,17.72,501
43396,87,1012,0,2.06,70,75,2024-10-08 17:00:02,18.98,17.81,18.18,803
43397,82,1012,0,2.57,110,20,2024-10-08 18:00:03,17.81,17.64,17.66,801
43398,83,1013,0,1.54,90,20,2024-10-08 19:00:04,17.66,16.81,17.66,801
43399,83,1013,0,2.06,110,58,2024-10-08 20:00:03,17.1,16.81,17.1,803
43400,88,1013,0,1.54,80,62,2024-10-08 21:00:02,18.79,16.81,17.2,803
43401,88,1013,0,2.06,120,71,2024-10-08 22:00:02,18.79,16.81,17.42,803
43402,85,1014,0,1.54,20,77,2024-10-08 23:00:03,17.66,16.81,17.66,803
43403,87,1014,0,1.54,210,83,2024-10-09 00:00:02,18.21,17.64,18.12,803
43404,86,1013,0,2.06,40,100,2024-10-09 02:00:03,18.23,16.53,17.27,804
43405,87,1013,0,3.09,340,20,2024-10-09 03:00:03,18.79,17.08,17.3,801
43406,87,1012,0,2.06,340,97,2024-10-09 04:00:02,18.79,17.1,17.48,804
43407,85,1012,0,1.03,0,97,2024-10-09 05:00:09,17.1,15.81,17.1,804
43408,85,1013,0,1.03,60,0,2024-10-09 06:00:02,17.66,15.81,17.57,800
43409,87,1013,0,0.51,150,0,2024-10-09 07:00:03,18.23,16.81,17.81,800
