datetime,value,areaAnalisi
2024-10-01 22:00:00,9196,Cagliari - 011
2024-10-01 22:00:00,22186,Cagliari - 010
2024-10-01 22:00:00,4495,Cagliari - 012
2024-10-01 21:45:00,200281,Intero Comune
2024-10-01 21:45:00,12255,Cagliari - 006
2024-10-01 21:45:00,30720,Cagliari - 001
2024-10-01 21:45:00,19773,Cagliari - 004
2024-10-01 21:45:00,13209,Cagliari - 008
2024-10-01 21:45:00,3712,Cagliari - 003
2024-10-01 21:45:00,14348,Cagliari - 005
2024-10-01 21:45:00,17811,Cagliari - 002
2024-10-01 21:45:00,20362,Cagliari - 009
2024-10-01 21:45:00,21314,Cagliari - 000
2024-10-01 21:45:00,10698,Cagliari - 007
2024-10-01 21:45:00,9277,Cagliari - 011
2024-10-01 21:45:00,22357,Cagliari - 010
2024-10-01 21:45:00,4445,Cagliari - 012
2024-10-01 21:30:00,200884,Intero Comune
2024-10-01 21:30:00,12266,Cagliari - 006
2024-10-01 21:30:00,30846,Cagliari - 001
2024-10-01 21:30:00,19867,Cagliari - 004
2024-10-01 21:30:00,13324,Cagliari - 008
2024-10-01 21:30:00,3696,Cagliari - 003
2024-10-01 21:30:00,14230,Cagliari - 005
2024-10-01 21:30:00,17870,Cagliari - 002
2024-10-01 21:30:00,20480,Cagliari - 009
2024-10-01 21:30:00,21381,Cagliari - 000
2024-10-01 21:30:00,10784,Cagliari - 007
2024-10-01 21:30:00,9345,Cagliari - 011
2024-10-01 21:30:00,22438,Cagliari - 010
2024-10-01 21:30:00,4357,Cagliari - 012
2024-10-01 21:15:00,201729,Intero Comune
2024-10-01 21:15:00,12369,Cagliari - 006
2024-10-01 21:15:00,31230,Cagliari - 001
2024-10-01 21:15:00,19939,Cagliari - 004
2024-10-01 21:15:00,13441,Cagliari - 008
2024-10-01 21:15:00,3713,Cagliari - 003
2024-10-01 21:15:00,14272,Cagliari - 005
2024-10-01 21:15:00,18169,Cagliari - 002
2024-10-01 21:15:00,20265,Cagliari - 009
2024-10-01 21:15:00,21361,Cagliari - 000
2024-10-01 21:15:00,10921,Cagliari - 007
2024-10-01 21:15:00,9382,Cagliari - 011
2024-10-01 21:15:00,22197,Cagliari - 010
2024-10-01 21:15:00,4470,Cagliari - 012
2024-10-01 21:00:00,202797,Intero Comune
2024-10-01 21:00:00,12306,Cagliari - 006
2024-10-01 21:00:00,31383,Cagliari - 001
2024-10-01 21:00:00,19852,Cagliari - 004
2024-10-01 21:00:00,13493,Cagliari - 008
2024-10-01 21:00:00,3654,Cagliari - 003
2024-10-01 21:00:00,14320,Cagliari - 005
2024-10-01 21:00:00,18369,Cagliari - 002
2024-10-01 21:00:00,20363,Cagliari - 009
2024-10-01 21:00:00,21647,Cagliari - 000
2024-10-01 21:00:00,11197,Cagliari - 007
2024-10-01 21:00:00,9426,Cagliari - 011
2024-10-01 21:00:00,22330,Cagliari - 010
2024-10-01 21:00:00,4457,Cagliari - 012
2024-10-01 20:45:00,203855,Intero Comune
2024-10-01 20:45:00,12311,Cagliari - 006
2024-10-01 20:45:00,31440,Cagliari - 001
2024-10-01 20:45:00,19908,Cagliari - 004
2024-10-01 20:45:00,13592,Cagliari - 008
2024-10-01 20:45:00,3715,Cagliari - 003
2024-10-01 20:45:00,14300,Cagliari - 005
2024-10-01 20:45:00,18512,Cagliari - 002
2024-10-01 20:45:00,20454,Cagliari - 009
2024-10-01 20:45:00,21854,Cagliari - 000
2024-10-01 20:45:00,11417,Cagliari - 007
2024-10-01 20:45:00,9493,Cagliari - 011
2024-10-01 20:45:00,22491,Cagliari - 010
2024-10-01 20:45:00,4368,Cagliari - 012
2024-10-01 20:30:00,205330,Intero Comune
2024-10-01 20:30:00,12253,Cagliari - 006
2024-10-01 20:30:00,31557,Cagliari - 001
2024-10-01 20:30:00,20243,Cagliari - 004
2024-10-01 20:30:00,13781,Cagliari - 008
2024-10-01 20:30:00,3734,Cagliari - 003
2024-10-01 20:30:00,14128,Cagliari - 005
2024-10-01 20:30:00,18861,Cagliari - 002
2024-10-01 20:30:00,20890,Cagliari - 009
2024-10-01 20:30:00,22056,Cagliari - 000
2024-10-01 20:30:00,11458,Cagliari - 007
2024-10-01 20:30:00,9500,Cagliari - 011
2024-10-01 20:30:00,22524,Cagliari - 010
2024-10-01 20:30:00,4345,Cagliari - 012
2024-10-01 20:15:00,206773,Intero Comune
2024-10-01 20:15:00,12194,Cagliari - 006
2024-10-01 20:15:00,31813,Cagliari - 001
2024-10-01 20:15:00,20386,Cagliari - 004
2024-10-01 20:15:00,13706,Cagliari - 008
2024-10-01 20:15:00,3812,Cagliari - 003
2024-10-01 20:15:00,14157,Cagliari - 005
2024-10-01 20:15:00,19188,Cagliari - 002
2024-10-01 20:15:00,21130,Cagliari - 009
2024-10-01 20:15:00,22141,Cagliari - 000
2024-10-01 20:15:00,11516,Cagliari - 007
2024-10-01 20:15:00,9524,Cagliari - 011
2024-10-01 20:15:00,22902,Cagliari - 010
2024-10-01 20:15:00,4304,Cagliari - 012
2024-10-01 20:00:00,208124,Intero Comune
2024-10-01 20:00:00,11993,Cagliari - 006
2024-10-01 20:00:00,32008,Cagliari - 001
2024-10-01 20:00:00,20480,Cagliari - 004
2024-10-01 20:00:00,13597,Cagliari - 008
2024-10-01 20:00:00,3852,Cagliari - 003
2024-10-01 20:00:00,14150,Cagliari - 005
2024-10-01 20:00:00,19427,Cagliari - 002
2024-10-01 20:00:00,21147,Cagliari - 009
2024-10-01 20:00:00,22310,Cagliari - 000
2024-10-01 20:00:00,11917,Cagliari - 007
2024-10-01 20:00:00,9555,Cagliari - 011
2024-10-01 20:00:00,23239,Cagliari - 010
2024-10-01 20:00:00,4449,Cagliari - 012
2024-10-01 19:45:00,209868,Intero Comune
2024-10-01 19:45:00,11939,Cagliari - 006
2024-10-01 19:45:00,32715,Cagliari - 001
2024-10-01 19:45:00,20709,Cagliari - 004
2024-10-01 19:45:00,13613,Cagliari - 008
2024-10-01 19:45:00,3918,Cagliari - 003
2024-10-01 19:45:00,13961,Cagliari - 005
2024-10-01 19:45:00,19919,Cagliari - 002
2024-10-01 19:45:00,21343,Cagliari - 009
2024-10-01 19:45:00,22671,Cagliari - 000
2024-10-01 19:45:00,12034,Cagliari - 007
2024-10-01 19:45:00,9413,Cagliari - 011
2024-10-01 19:45:00,23325,Cagliari - 010
2024-10-01 19:45:00,4308,Cagliari - 012
2024-10-01 19:30:00,211401,Intero Comune
2024-10-01 19:30:00,11798,Cagliari - 006
2024-10-01 19:30:00,32919,Cagliari - 001
2024-10-01 19:30:00,20795,Cagliari - 004
2024-10-01 19:30:00,13592,Cagliari - 008
2024-10-01 19:30:00,3967,Cagliari - 003
2024-10-01 19:30:00,14105,Cagliari - 005
2024-10-01 19:30:00,20300,Cagliari - 002
2024-10-01 19:30:00,21480,Cagliari - 009
2024-10-01 19:30:00,22837,Cagliari - 000
2024-10-01 19:30:00,12187,Cagliari - 007
2024-10-01 19:30:00,9426,Cagliari - 011
2024-10-01 19:30:00,23681,Cagliari - 010
2024-10-01 19:30:00,4314,Cagliari - 012
2024-10-01 19:15:00,212822,Intero Comune
2024-10-01 19:15:00,11781,Cagliari - 006
2024-10-01 19:15:00,33330,Cagliari - 001
2024-10-01 19:15:00,21100,Cagliari - 004
2024-10-01 19:15:00,13538,Cagliari - 008
2024-10-01 19:15:00,4014,Cagliari - 003
2024-10-01 19:15:00,13900,Cagliari - 005
2024-10-01 19:15:00,20638,Cagliari - 002
2024-10-01 19:15:00,21322,Cagliari - 009
2024-10-01 19:15:00,23383,Cagliari - 000
2024-10-01 19:15:00,12144,Cagliari - 007
2024-10-01 19:15:00,9507,Cagliari - 011
2024-10-01 19:15:00,23711,Cagliari - 010
2024-10-01 19:15:00,4454,Cagliari - 012
2024-10-01 19:00:00,215296,Intero Comune
2024-10-01 19:00:00,11677,Cagliari - 006
2024-10-01 19:00:00,33264,Cagliari - 001
2024-10-01 19:00:00,21239,Cagliari - 004
2024-10-01 19:00:00,13650,Cagliari - 008
2024-10-01 19:00:00,4176,Cagliari - 003
2024-10-01 19:00:00,13717,Cagliari - 005
2024-10-01 19:00:00,21402,Cagliari - 002
2024-10-01 19:00:00,21648,Cagliari - 009
2024-10-01 19:00:00,24236,Cagliari - 000
2024-10-01 19:00:00,12545,Cagliari - 007
2024-10-01 19:00:00,9545,Cagliari - 011
2024-10-01 19:00:00,23619,Cagliari - 010
2024-10-01 19:00:00,4578,Cagliari - 012
2024-10-01 18:45:00,215410,Intero Comune
2024-10-01 18:45:00,11681,Cagliari - 006
2024-10-01 18:45:00,33287,Cagliari - 001
2024-10-01 18:45:00,21246,Cagliari - 004
2024-10-01 18:45:00,13654,Cagliari - 008
2024-10-01 18:45:00,4181,Cagliari - 003
2024-10-01 18:45:00,13719,Cagliari - 005
2024-10-01 18:45:00,21410,Cagliari - 002
2024-10-01 18:45:00,21667,Cagliari - 009
2024-10-01 18:45:00,24256,Cagliari - 000
2024-10-01 18:45:00,12550,Cagliari - 007
2024-10-01 18:45:00,9551,Cagliari - 011
2024-10-01 18:45:00,23630,Cagliari - 010
2024-10-01 18:45:00,4578,Cagliari - 012
2024-10-01 18:30:00,217738,Intero Comune
2024-10-01 18:30:00,11657,Cagliari - 006
2024-10-01 18:30:00,33859,Cagliari - 001
2024-10-01 18:30:00,21018,Cagliari - 004
2024-10-01 18:30:00,13752,Cagliari - 008
2024-10-01 18:30:00,4420,Cagliari - 003
2024-10-01 18:30:00,13503,Cagliari - 005
2024-10-01 18:30:00,22455,Cagliari - 002
2024-10-01 18:30:00,21387,Cagliari - 009
2024-10-01 18:30:00,25000,Cagliari - 000
2024-10-01 18:30:00,12442,Cagliari - 007
2024-10-01 18:30:00,9568,Cagliari - 011
2024-10-01 18:30:00,24074,Cagliari - 010
2024-10-01 18:30:00,4603,Cagliari - 012
2024-10-01 18:15:00,217809,Intero Comune
2024-10-01 18:15:00,11661,Cagliari - 006
2024-10-01 18:15:00,33867,Cagliari - 001
2024-10-01 18:15:00,21018,Cagliari - 004
2024-10-01 18:15:00,13754,Cagliari - 008
2024-10-01 18:15:00,4422,Cagliari - 003
2024-10-01 18:15:00,13503,Cagliari - 005
2024-10-01 18:15:00,22458,Cagliari - 002
2024-10-01 18:15:00,21397,Cagliari - 009
2024-10-01 18:15:00,25014,Cagliari - 000
2024-10-01 18:15:00,12442,Cagliari - 007
2024-10-01 18:15:00,9579,Cagliari - 011
2024-10-01 18:15:00,24089,Cagliari - 010
2024-10-01 18:15:00,4605,Cagliari - 012
2024-10-01 18:00:00,219100,Intero Comune
2024-10-01 18:00:00,11731,Cagliari - 006
2024-10-01 18:00:00,34048,Cagliari - 001
2024-10-01 18:00:00,21241,Cagliari - 004
2024-10-01 18:00:00,13761,Cagliari - 008
2024-10-01 18:00:00,4456,Cagliari - 003
2024-10-01 18:00:00,13513,Cagliari - 005
2024-10-01 18:00:00,22628,Cagliari - 002
2024-10-01 18:00:00,21453,Cagliari - 009
2024-10-01 18:00:00,25339,Cagliari - 000
2024-10-01 18:00:00,12426,Cagliari - 007
2024-10-01 18:00:00,9563,Cagliari - 011
2024-10-01 18:00:00,24379,Cagliari - 010
2024-10-01 18:00:00,4562,Cagliari - 012
2024-10-01 17:45:00,220246,Intero Comune
2024-10-01 17:45:00,11565,Cagliari - 006
2024-10-01 17:45:00,34058,Cagliari - 001
2024-10-01 17:45:00,21144,Cagliari - 004
2024-10-01 17:45:00,14014,Cagliari - 008
2024-10-01 17:45:00,4463,Cagliari - 003
2024-10-01 17:45:00,13439,Cagliari - 005
2024-10-01 17:45:00,23105,Cagliari - 002
2024-10-01 17:45:00,21487,Cagliari - 009
2024-10-01 17:45:00,25762,Cagliari - 000
2024-10-01 17:45:00,12400,Cagliari - 007
2024-10-01 17:45:00,9697,Cagliari - 011
2024-10-01 17:45:00,24522,Cagliari - 010
2024-10-01 17:45:00,4590,Cagliari - 012
2024-10-01 17:30:00,221916,Intero Comune
2024-10-01 17:30:00,11576,Cagliari - 006
2024-10-01 17:30:00,34561,Cagliari - 001
2024-10-01 17:30:00,21447,Cagliari - 004
2024-10-01 17:30:00,14015,Cagliari - 008
2024-10-01 17:30:00,4541,Cagliari - 003
2024-10-01 17:30:00,13382,Cagliari - 005
2024-10-01 17:30:00,23565,Cagliari - 002
2024-10-01 17:30:00,21413,Cagliari - 009
2024-10-01 17:30:00,25692,Cagliari - 000
2024-10-01 17:30:00,12420,Cagliari - 007
2024-10-01 17:30:00,9926,Cagliari - 011
2024-10-01 17:30:00,24661,Cagliari - 010
2024-10-01 17:30:00,4717,Cagliari - 012
2024-10-01 17:15:00,223614,Intero Comune
2024-10-01 17:15:00,11444,Cagliari - 006
2024-10-01 17:15:00,35097,Cagliari - 001
2024-10-01 17:15:00,21406,Cagliari - 004
2024-10-01 17:15:00,13922,Cagliari - 008
2024-10-01 17:15:00,4651,Cagliari - 003
2024-10-01 17:15:00,13239,Cagliari - 005
2024-10-01 17:15:00,23843,Cagliari - 002
2024-10-01 17:15:00,21428,Cagliari - 009
2024-10-01 17:15:00,26416,Cagliari - 000
2024-10-01 17:15:00,12510,Cagliari - 007
2024-10-01 17:15:00,10043,Cagliari - 011
2024-10-01 17:15:00,24917,Cagliari - 010
2024-10-01 17:15:00,4698,Cagliari - 012
2024-10-01 17:00:00,225331,Intero Comune
2024-10-01 17:00:00,11380,Cagliari - 006
2024-10-01 17:00:00,35540,Cagliari - 001
2024-10-01 17:00:00,21466,Cagliari - 004
2024-10-01 17:00:00,14101,Cagliari - 008
2024-10-01 17:00:00,4721,Cagliari - 003
2024-10-01 17:00:00,13245,Cagliari - 005
2024-10-01 17:00:00,24179,Cagliari - 002
2024-10-01 17:00:00,21290,Cagliari - 009
2024-10-01 17:00:00,26766,Cagliari - 000
2024-10-01 17:00:00,12570,Cagliari - 007
2024-10-01 17:00:00,10306,Cagliari - 011
2024-10-01 17:00:00,25083,Cagliari - 010
2024-10-01 17:00:00,4684,Cagliari - 012
2024-10-01 16:45:00,228254,Intero Comune
2024-10-01 16:45:00,11307,Cagliari - 006
2024-10-01 16:45:00,36271,Cagliari - 001
2024-10-01 16:45:00,21341,Cagliari - 004
2024-10-01 16:45:00,14094,Cagliari - 008
2024-10-01 16:45:00,4799,Cagliari - 003
2024-10-01 16:45:00,13293,Cagliari - 005
2024-10-01 16:45:00,24517,Cagliari - 002
2024-10-01 16:45:00,21532,Cagliari - 009
2024-10-01 16:45:00,27274,Cagliari - 000
2024-10-01 16:45:00,12726,Cagliari - 007
2024-10-01 16:45:00,10678,Cagliari - 011
2024-10-01 16:45:00,25566,Cagliari - 010
2024-10-01 16:45:00,4856,Cagliari - 012
2024-10-01 16:30:00,229583,Intero Comune
2024-10-01 16:30:00,11319,Cagliari - 006
2024-10-01 16:30:00,37090,Cagliari - 001
2024-10-01 16:30:00,21535,Cagliari - 004
2024-10-01 16:30:00,14082,Cagliari - 008
2024-10-01 16:30:00,4843,Cagliari - 003
2024-10-01 16:30:00,13190,Cagliari - 005
2024-10-01 16:30:00,24294,Cagliari - 002
2024-10-01 16:30:00,21718,Cagliari - 009
2024-10-01 16:30:00,27884,Cagliari - 000
2024-10-01 16:30:00,12498,Cagliari - 007
2024-10-01 16:30:00,10781,Cagliari - 011
2024-10-01 16:30:00,25319,Cagliari - 010
2024-10-01 16:30:00,5030,Cagliari - 012
2024-10-01 16:15:00,229990,Intero Comune
2024-10-01 16:15:00,11320,Cagliari - 006
2024-10-01 16:15:00,37509,Cagliari - 001
2024-10-01 16:15:00,21541,Cagliari - 004
2024-10-01 16:15:00,14068,Cagliari - 008
2024-10-01 16:15:00,4800,Cagliari - 003
2024-10-01 16:15:00,13287,Cagliari - 005
2024-10-01 16:15:00,24360,Cagliari - 002
2024-10-01 16:15:00,21602,Cagliari - 009
2024-10-01 16:15:00,28276,Cagliari - 000
2024-10-01 16:15:00,12427,Cagliari - 007
2024-10-01 16:15:00,10686,Cagliari - 011
2024-10-01 16:15:00,25014,Cagliari - 010
2024-10-01 16:15:00,5100,Cagliari - 012
2024-10-01 16:00:00,229955,Intero Comune
2024-10-01 16:00:00,11314,Cagliari - 006
2024-10-01 16:00:00,37547,Cagliari - 001
2024-10-01 16:00:00,21455,Cagliari - 004
2024-10-01 16:00:00,13942,Cagliari - 008
2024-10-01 16:00:00,4794,Cagliari - 003
2024-10-01 16:00:00,13281,Cagliari - 005
2024-10-01 16:00:00,24536,Cagliari - 002
2024-10-01 16:00:00,21211,Cagliari - 009
2024-10-01 16:00:00,28139,Cagliari - 000
2024-10-01 16:00:00,12399,Cagliari - 007
2024-10-01 16:00:00,10856,Cagliari - 011
2024-10-01 16:00:00,25414,Cagliari - 010
2024-10-01 16:00:00,5067,Cagliari - 012
2024-10-01 15:45:00,229680,Intero Comune
2024-10-01 15:45:00,11292,Cagliari - 006
2024-10-01 15:45:00,37433,Cagliari - 001
2024-10-01 15:45:00,21714,Cagliari - 004
2024-10-01 15:45:00,13868,Cagliari - 008
2024-10-01 15:45:00,4794,Cagliari - 003
2024-10-01 15:45:00,13299,Cagliari - 005
2024-10-01 15:45:00,24409,Cagliari - 002
2024-10-01 15:45:00,21026,Cagliari - 009
2024-10-01 15:45:00,28123,Cagliari - 000
2024-10-01 15:45:00,12253,Cagliari - 007
2024-10-01 15:45:00,10973,Cagliari - 011
2024-10-01 15:45:00,25385,Cagliari - 010
2024-10-01 15:45:00,5111,Cagliari - 012
2024-10-01 15:30:00,229930,Intero Comune
2024-10-01 15:30:00,11338,Cagliari - 006
2024-10-01 15:30:00,37643,Cagliari - 001
2024-10-01 15:30:00,21874,Cagliari - 004
2024-10-01 15:30:00,13814,Cagliari - 008
2024-10-01 15:30:00,4781,Cagliari - 003
2024-10-01 15:30:00,13386,Cagliari - 005
2024-10-01 15:30:00,24382,Cagliari - 002
2024-10-01 15:30:00,21028,Cagliari - 009
2024-10-01 15:30:00,27886,Cagliari - 000
2024-10-01 15:30:00,12180,Cagliari - 007
2024-10-01 15:30:00,11045,Cagliari - 011
2024-10-01 15:30:00,25375,Cagliari - 010
2024-10-01 15:30:00,5198,Cagliari - 012
2024-10-01 15:15:00,230049,Intero Comune
2024-10-01 15:15:00,11344,Cagliari - 006
2024-10-01 15:15:00,37817,Cagliari - 001
2024-10-01 15:15:00,21929,Cagliari - 004
2024-10-01 15:15:00,13717,Cagliari - 008
2024-10-01 15:15:00,4711,Cagliari - 003
2024-10-01 15:15:00,13308,Cagliari - 005
2024-10-01 15:15:00,24288,Cagliari - 002
2024-10-01 15:15:00,21084,Cagliari - 009
2024-10-01 15:15:00,27803,Cagliari - 000
2024-10-01 15:15:00,12316,Cagliari - 007
2024-10-01 15:15:00,10981,Cagliari - 011
2024-10-01 15:15:00,25393,Cagliari - 010
2024-10-01 15:15:00,5358,Cagliari - 012
2024-10-01 15:00:00,230244,Intero Comune
2024-10-01 15:00:00,11285,Cagliari - 006
2024-10-01 15:00:00,38019,Cagliari - 001
2024-10-01 15:00:00,21949,Cagliari - 004
2024-10-01 15:00:00,13580,Cagliari - 008
2024-10-01 15:00:00,4645,Cagliari - 003
2024-10-01 15:00:00,13450,Cagliari - 005
2024-10-01 15:00:00,24187,Cagliari - 002
2024-10-01 15:00:00,20969,Cagliari - 009
2024-10-01 15:00:00,27981,Cagliari - 000
2024-10-01 15:00:00,12316,Cagliari - 007
2024-10-01 15:00:00,10967,Cagliari - 011
2024-10-01 15:00:00,25548,Cagliari - 010
2024-10-01 15:00:00,5348,Cagliari - 012
2024-10-01 14:45:00,231297,Intero Comune
2024-10-01 14:45:00,11402,Cagliari - 006
2024-10-01 14:45:00,38505,Cagliari - 001
2024-10-01 14:45:00,22309,Cagliari - 004
2024-10-01 14:45:00,13487,Cagliari - 008
2024-10-01 14:45:00,4618,Cagliari - 003
2024-10-01 14:45:00,13352,Cagliari - 005
2024-10-01 14:45:00,24366,Cagliari - 002
2024-10-01 14:45:00,20967,Cagliari - 009
2024-10-01 14:45:00,27695,Cagliari - 000
2024-10-01 14:45:00,12290,Cagliari - 007
2024-10-01 14:45:00,11175,Cagliari - 011
2024-10-01 14:45:00,25576,Cagliari - 010
2024-10-01 14:45:00,5555,Cagliari - 012
2024-10-01 14:30:00,232677,Intero Comune
2024-10-01 14:30:00,11412,Cagliari - 006
2024-10-01 14:30:00,38828,Cagliari - 001
2024-10-01 14:30:00,22556,Cagliari - 004
2024-10-01 14:30:00,13425,Cagliari - 008
2024-10-01 14:30:00,4656,Cagliari - 003
2024-10-01 14:30:00,13623,Cagliari - 005
2024-10-01 14:30:00,24551,Cagliari - 002
2024-10-01 14:30:00,20939,Cagliari - 009
2024-10-01 14:30:00,27526,Cagliari - 000
2024-10-01 14:30:00,12512,Cagliari - 007
2024-10-01 14:30:00,11222,Cagliari - 011
2024-10-01 14:30:00,25882,Cagliari - 010
2024-10-01 14:30:00,5545,Cagliari - 012
2024-10-01 14:15:00,233905,Intero Comune
2024-10-01 14:15:00,11498,Cagliari - 006
2024-10-01 14:15:00,38884,Cagliari - 001
2024-10-01 14:15:00,23202,Cagliari - 004
2024-10-01 14:15:00,13642,Cagliari - 008
2024-10-01 14:15:00,4642,Cagliari - 003
2024-10-01 14:15:00,13784,Cagliari - 005
2024-10-01 14:15:00,24712,Cagliari - 002
2024-10-01 14:15:00,20813,Cagliari - 009
2024-10-01 14:15:00,27398,Cagliari - 000
2024-10-01 14:15:00,12438,Cagliari - 007
2024-10-01 14:15:00,11101,Cagliari - 011
2024-10-01 14:15:00,26163,Cagliari - 010
2024-10-01 14:15:00,5628,Cagliari - 012
2024-10-01 14:00:00,235041,Intero Comune
2024-10-01 14:00:00,11823,Cagliari - 006
2024-10-01 14:00:00,39150,Cagliari - 001
2024-10-01 14:00:00,23276,Cagliari - 004
2024-10-01 14:00:00,13662,Cagliari - 008
2024-10-01 14:00:00,4608,Cagliari - 003
2024-10-01 14:00:00,13703,Cagliari - 005
2024-10-01 14:00:00,24960,Cagliari - 002
2024-10-01 14:00:00,20683,Cagliari - 009
2024-10-01 14:00:00,27342,Cagliari - 000
2024-10-01 14:00:00,12502,Cagliari - 007
2024-10-01 14:00:00,11122,Cagliari - 011
2024-10-01 14:00:00,26568,Cagliari - 010
2024-10-01 14:00:00,5642,Cagliari - 012
2024-10-01 13:45:00,236120,Intero Comune
2024-10-01 13:45:00,11815,Cagliari - 006
