datetime,value,areaAnalisi
2024-09-17 15:45:00,25517,Cagliari - 010
2024-09-17 15:45:00,21374,Cagliari - 009
2024-09-17 15:45:00,11153,Cagliari - 006
2024-09-17 15:45:00,13113,Cagliari - 005
2024-09-17 15:45:00,23434,Cagliari - 002
2024-09-17 15:45:00,13680,Cagliari - 008
2024-09-17 15:45:00,5356,Cagliari - 012
2024-09-17 15:45:00,10995,Cagliari - 011
2024-09-17 15:45:00,20431,Cagliari - 004
2024-09-17 15:45:00,4634,Cagliari - 003
2024-09-17 15:45:00,28332,Cagliari - 000
2024-09-17 15:45:00,37735,Cagliari - 001
2024-09-17 15:30:00,227222,Intero Comune
2024-09-17 15:30:00,11792,Cagliari - 007
2024-09-17 15:30:00,25507,Cagliari - 010
2024-09-17 15:30:00,21389,Cagliari - 009
2024-09-17 15:30:00,11125,Cagliari - 006
2024-09-17 15:30:00,13165,Cagliari - 005
2024-09-17 15:30:00,23353,Cagliari - 002
2024-09-17 15:30:00,13626,Cagliari - 008
2024-09-17 15:30:00,5421,Cagliari - 012
2024-09-17 15:30:00,11063,Cagliari - 011
2024-09-17 15:30:00,20395,Cagliari - 004
2024-09-17 15:30:00,4586,Cagliari - 003
2024-09-17 15:30:00,28023,Cagliari - 000
2024-09-17 15:30:00,37777,Cagliari - 001
2024-09-17 15:15:00,227471,Intero Comune
2024-09-17 15:15:00,11715,Cagliari - 007
2024-09-17 15:15:00,25843,Cagliari - 010
2024-09-17 15:15:00,21122,Cagliari - 009
2024-09-17 15:15:00,11305,Cagliari - 006
2024-09-17 15:15:00,13171,Cagliari - 005
2024-09-17 15:15:00,23286,Cagliari - 002
2024-09-17 15:15:00,13548,Cagliari - 008
2024-09-17 15:15:00,5651,Cagliari - 012
2024-09-17 15:15:00,11099,Cagliari - 011
2024-09-17 15:15:00,20693,Cagliari - 004
2024-09-17 15:15:00,4500,Cagliari - 003
2024-09-17 15:15:00,27669,Cagliari - 000
2024-09-17 15:15:00,37869,Cagliari - 001
2024-09-17 15:00:00,227541,Intero Comune
2024-09-17 15:00:00,11892,Cagliari - 007
2024-09-17 15:00:00,26057,Cagliari - 010
2024-09-17 15:00:00,20872,Cagliari - 009
2024-09-17 15:00:00,11397,Cagliari - 006
2024-09-17 15:00:00,13101,Cagliari - 005
2024-09-17 15:00:00,23186,Cagliari - 002
2024-09-17 15:00:00,13611,Cagliari - 008
2024-09-17 15:00:00,5725,Cagliari - 012
2024-09-17 15:00:00,11115,Cagliari - 011
2024-09-17 15:00:00,20693,Cagliari - 004
2024-09-17 15:00:00,4431,Cagliari - 003
2024-09-17 15:00:00,27635,Cagliari - 000
2024-09-17 15:00:00,37826,Cagliari - 001
2024-09-17 14:45:00,228226,Intero Comune
2024-09-17 14:45:00,12081,Cagliari - 007
2024-09-17 14:45:00,25719,Cagliari - 010
2024-09-17 14:45:00,21005,Cagliari - 009
2024-09-17 14:45:00,11456,Cagliari - 006
2024-09-17 14:45:00,13388,Cagliari - 005
2024-09-17 14:45:00,22943,Cagliari - 002
2024-09-17 14:45:00,13600,Cagliari - 008
2024-09-17 14:45:00,5738,Cagliari - 012
2024-09-17 14:45:00,10955,Cagliari - 011
2024-09-17 14:45:00,20907,Cagliari - 004
2024-09-17 14:45:00,4470,Cagliari - 003
2024-09-17 14:45:00,27654,Cagliari - 000
2024-09-17 14:45:00,38310,Cagliari - 001
2024-09-17 14:30:00,229887,Intero Comune
2024-09-17 14:30:00,12219,Cagliari - 007
2024-09-17 14:30:00,25979,Cagliari - 010
2024-09-17 14:30:00,21329,Cagliari - 009
2024-09-17 14:30:00,11492,Cagliari - 006
2024-09-17 14:30:00,13284,Cagliari - 005
2024-09-17 14:30:00,23228,Cagliari - 002
2024-09-17 14:30:00,13677,Cagliari - 008
2024-09-17 14:30:00,5951,Cagliari - 012
2024-09-17 14:30:00,11001,Cagliari - 011
2024-09-17 14:30:00,21335,Cagliari - 004
2024-09-17 14:30:00,4498,Cagliari - 003
2024-09-17 14:30:00,27632,Cagliari - 000
2024-09-17 14:30:00,38262,Cagliari - 001
2024-09-17 14:15:00,231232,Intero Comune
2024-09-17 14:15:00,12577,Cagliari - 007
2024-09-17 14:15:00,26311,Cagliari - 010
2024-09-17 14:15:00,21298,Cagliari - 009
2024-09-17 14:15:00,11634,Cagliari - 006
2024-09-17 14:15:00,13306,Cagliari - 005
2024-09-17 14:15:00,23446,Cagliari - 002
2024-09-17 14:15:00,13903,Cagliari - 008
2024-09-17 14:15:00,5979,Cagliari - 012
2024-09-17 14:15:00,10867,Cagliari - 011
2024-09-17 14:15:00,21492,Cagliari - 004
2024-09-17 14:15:00,4393,Cagliari - 003
2024-09-17 14:15:00,27485,Cagliari - 000
2024-09-17 14:15:00,38541,Cagliari - 001
2024-09-17 14:00:00,232278,Intero Comune
2024-09-17 14:00:00,12719,Cagliari - 007
2024-09-17 14:00:00,26758,Cagliari - 010
2024-09-17 14:00:00,21256,Cagliari - 009
2024-09-17 14:00:00,11643,Cagliari - 006
2024-09-17 14:00:00,13262,Cagliari - 005
2024-09-17 14:00:00,23735,Cagliari - 002
2024-09-17 14:00:00,14094,Cagliari - 008
2024-09-17 14:00:00,5962,Cagliari - 012
2024-09-17 14:00:00,10785,Cagliari - 011
2024-09-17 14:00:00,21377,Cagliari - 004
2024-09-17 14:00:00,4356,Cagliari - 003
2024-09-17 14:00:00,27461,Cagliari - 000
2024-09-17 14:00:00,38870,Cagliari - 001
2024-09-17 13:45:00,233750,Intero Comune
2024-09-17 13:45:00,13045,Cagliari - 007
2024-09-17 13:45:00,26921,Cagliari - 010
2024-09-17 13:45:00,21558,Cagliari - 009
2024-09-17 13:45:00,11760,Cagliari - 006
2024-09-17 13:45:00,13157,Cagliari - 005
2024-09-17 13:45:00,23779,Cagliari - 002
2024-09-17 13:45:00,14150,Cagliari - 008
2024-09-17 13:45:00,6022,Cagliari - 012
2024-09-17 13:45:00,10843,Cagliari - 011
2024-09-17 13:45:00,21606,Cagliari - 004
2024-09-17 13:45:00,4480,Cagliari - 003
2024-09-17 13:45:00,27404,Cagliari - 000
2024-09-17 13:45:00,39025,Cagliari - 001
2024-09-17 13:30:00,234701,Intero Comune
2024-09-17 13:30:00,13329,Cagliari - 007
2024-09-17 13:30:00,27383,Cagliari - 010
2024-09-17 13:30:00,21639,Cagliari - 009
2024-09-17 13:30:00,11812,Cagliari - 006
2024-09-17 13:30:00,13056,Cagliari - 005
2024-09-17 13:30:00,24096,Cagliari - 002
2024-09-17 13:30:00,14453,Cagliari - 008
2024-09-17 13:30:00,5958,Cagliari - 012
2024-09-17 13:30:00,10718,Cagliari - 011
2024-09-17 13:30:00,21542,Cagliari - 004
2024-09-17 13:30:00,4494,Cagliari - 003
2024-09-17 13:30:00,27370,Cagliari - 000
2024-09-17 13:30:00,38851,Cagliari - 001
2024-09-17 13:15:00,235171,Intero Comune
2024-09-17 13:15:00,13379,Cagliari - 007
2024-09-17 13:15:00,27806,Cagliari - 010
2024-09-17 13:15:00,21791,Cagliari - 009
2024-09-17 13:15:00,11781,Cagliari - 006
2024-09-17 13:15:00,13129,Cagliari - 005
2024-09-17 13:15:00,24394,Cagliari - 002
2024-09-17 13:15:00,14488,Cagliari - 008
2024-09-17 13:15:00,5822,Cagliari - 012
2024-09-17 13:15:00,10591,Cagliari - 011
2024-09-17 13:15:00,21711,Cagliari - 004
2024-09-17 13:15:00,4552,Cagliari - 003
2024-09-17 13:15:00,27202,Cagliari - 000
2024-09-17 13:15:00,38525,Cagliari - 001
2024-09-17 13:00:00,236368,Intero Comune
2024-09-17 13:00:00,13392,Cagliari - 007
2024-09-17 13:00:00,27497,Cagliari - 010
2024-09-17 13:00:00,22082,Cagliari - 009
2024-09-17 13:00:00,11832,Cagliari - 006
2024-09-17 13:00:00,13147,Cagliari - 005
2024-09-17 13:00:00,25167,Cagliari - 002
2024-09-17 13:00:00,14443,Cagliari - 008
2024-09-17 13:00:00,5782,Cagliari - 012
2024-09-17 13:00:00,10524,Cagliari - 011
2024-09-17 13:00:00,21905,Cagliari - 004
2024-09-17 13:00:00,4566,Cagliari - 003
2024-09-17 13:00:00,27701,Cagliari - 000
2024-09-17 13:00:00,38330,Cagliari - 001
2024-09-17 12:45:00,236447,Intero Comune
2024-09-17 12:45:00,13392,Cagliari - 007
2024-09-17 12:45:00,27505,Cagliari - 010
2024-09-17 12:45:00,22100,Cagliari - 009
2024-09-17 12:45:00,11834,Cagliari - 006
2024-09-17 12:45:00,13149,Cagliari - 005
2024-09-17 12:45:00,25169,Cagliari - 002
2024-09-17 12:45:00,14454,Cagliari - 008
2024-09-17 12:45:00,5783,Cagliari - 012
2024-09-17 12:45:00,10533,Cagliari - 011
2024-09-17 12:45:00,21913,Cagliari - 004
2024-09-17 12:45:00,4567,Cagliari - 003
2024-09-17 12:45:00,27705,Cagliari - 000
2024-09-17 12:45:00,38343,Cagliari - 001
2024-09-17 12:30:00,236675,Intero Comune
2024-09-17 12:30:00,13130,Cagliari - 007
2024-09-17 12:30:00,27464,Cagliari - 010
2024-09-17 12:30:00,22218,Cagliari - 009
2024-09-17 12:30:00,11881,Cagliari - 006
2024-09-17 12:30:00,13430,Cagliari - 005
2024-09-17 12:30:00,25167,Cagliari - 002
2024-09-17 12:30:00,14546,Cagliari - 008
2024-09-17 12:30:00,5744,Cagliari - 012
2024-09-17 12:30:00,10417,Cagliari - 011
2024-09-17 12:30:00,22283,Cagliari - 004
2024-09-17 12:30:00,4646,Cagliari - 003
2024-09-17 12:30:00,27560,Cagliari - 000
2024-09-17 12:30:00,38189,Cagliari - 001
2024-09-17 12:15:00,236741,Intero Comune
2024-09-17 12:15:00,13092,Cagliari - 007
2024-09-17 12:15:00,27557,Cagliari - 010
2024-09-17 12:15:00,22480,Cagliari - 009
2024-09-17 12:15:00,11866,Cagliari - 006
2024-09-17 12:15:00,13177,Cagliari - 005
2024-09-17 12:15:00,25399,Cagliari - 002
2024-09-17 12:15:00,14654,Cagliari - 008
2024-09-17 12:15:00,5841,Cagliari - 012
2024-09-17 12:15:00,10253,Cagliari - 011
2024-09-17 12:15:00,22366,Cagliari - 004
2024-09-17 12:15:00,4768,Cagliari - 003
2024-09-17 12:15:00,27358,Cagliari - 000
2024-09-17 12:15:00,37930,Cagliari - 001
2024-09-17 12:00:00,236479,Intero Comune
2024-09-17 12:00:00,13053,Cagliari - 007
2024-09-17 12:00:00,27584,Cagliari - 010
2024-09-17 12:00:00,22345,Cagliari - 009
2024-09-17 12:00:00,11733,Cagliari - 006
2024-09-17 12:00:00,13183,Cagliari - 005
2024-09-17 12:00:00,25359,Cagliari - 002
2024-09-17 12:00:00,14635,Cagliari - 008
2024-09-17 12:00:00,5845,Cagliari - 012
2024-09-17 12:00:00,10171,Cagliari - 011
2024-09-17 12:00:00,22582,Cagliari - 004
2024-09-17 12:00:00,4679,Cagliari - 003
2024-09-17 12:00:00,27312,Cagliari - 000
2024-09-17 12:00:00,37998,Cagliari - 001
2024-09-17 11:45:00,236337,Intero Comune
2024-09-17 11:45:00,13127,Cagliari - 007
2024-09-17 11:45:00,27724,Cagliari - 010
2024-09-17 11:45:00,22296,Cagliari - 009
2024-09-17 11:45:00,11793,Cagliari - 006
2024-09-17 11:45:00,13137,Cagliari - 005
2024-09-17 11:45:00,25102,Cagliari - 002
2024-09-17 11:45:00,14598,Cagliari - 008
2024-09-17 11:45:00,5725,Cagliari - 012
2024-09-17 11:45:00,10117,Cagliari - 011
2024-09-17 11:45:00,22449,Cagliari - 004
2024-09-17 11:45:00,4668,Cagliari - 003
2024-09-17 11:45:00,27620,Cagliari - 000
2024-09-17 11:45:00,37981,Cagliari - 001
2024-09-17 11:30:00,235495,Intero Comune
2024-09-17 11:30:00,13100,Cagliari - 007
2024-09-17 11:30:00,27893,Cagliari - 010
2024-09-17 11:30:00,22310,Cagliari - 009
2024-09-17 11:30:00,11794,Cagliari - 006
2024-09-17 11:30:00,12860,Cagliari - 005
2024-09-17 11:30:00,25188,Cagliari - 002
2024-09-17 11:30:00,14559,Cagliari - 008
2024-09-17 11:30:00,5596,Cagliari - 012
2024-09-17 11:30:00,10121,Cagliari - 011
2024-09-17 11:30:00,22514,Cagliari - 004
2024-09-17 11:30:00,4734,Cagliari - 003
2024-09-17 11:30:00,27168,Cagliari - 000
2024-09-17 11:30:00,37658,Cagliari - 001
2024-09-17 11:15:00,234943,Intero Comune
2024-09-17 11:15:00,12918,Cagliari - 007
2024-09-17 11:15:00,27995,Cagliari - 010
2024-09-17 11:15:00,22476,Cagliari - 009
2024-09-17 11:15:00,11798,Cagliari - 006
2024-09-17 11:15:00,12985,Cagliari - 005
2024-09-17 11:15:00,24970,Cagliari - 002
2024-09-17 11:15:00,14602,Cagliari - 008
2024-09-17 11:15:00,5442,Cagliari - 012
2024-09-17 11:15:00,10014,Cagliari - 011
2024-09-17 11:15:00,22584,Cagliari - 004
2024-09-17 11:15:00,4688,Cagliari - 003
2024-09-17 11:15:00,27012,Cagliari - 000
2024-09-17 11:15:00,37459,Cagliari - 001
2024-09-17 11:00:00,234385,Intero Comune
2024-09-17 11:00:00,12892,Cagliari - 007
2024-09-17 11:00:00,27880,Cagliari - 010
2024-09-17 11:00:00,22355,Cagliari - 009
2024-09-17 11:00:00,11740,Cagliari - 006
2024-09-17 11:00:00,13036,Cagliari - 005
2024-09-17 11:00:00,25141,Cagliari - 002
2024-09-17 11:00:00,14647,Cagliari - 008
2024-09-17 11:00:00,5293,Cagliari - 012
2024-09-17 11:00:00,10040,Cagliari - 011
2024-09-17 11:00:00,22626,Cagliari - 004
2024-09-17 11:00:00,4748,Cagliari - 003
2024-09-17 11:00:00,26962,Cagliari - 000
2024-09-17 11:00:00,37025,Cagliari - 001
2024-09-17 10:45:00,233623,Intero Comune
2024-09-17 10:45:00,12969,Cagliari - 007
2024-09-17 10:45:00,27796,Cagliari - 010
2024-09-17 10:45:00,22406,Cagliari - 009
2024-09-17 10:45:00,11724,Cagliari - 006
2024-09-17 10:45:00,13001,Cagliari - 005
2024-09-17 10:45:00,25090,Cagliari - 002
2024-09-17 10:45:00,14562,Cagliari - 008
2024-09-17 10:45:00,5242,Cagliari - 012
2024-09-17 10:45:00,9949,Cagliari - 011
2024-09-17 10:45:00,22326,Cagliari - 004
2024-09-17 10:45:00,4776,Cagliari - 003
2024-09-17 10:45:00,27152,Cagliari - 000
2024-09-17 10:45:00,36630,Cagliari - 001
2024-09-17 10:30:00,232352,Intero Comune
2024-09-17 10:30:00,12910,Cagliari - 007
2024-09-17 10:30:00,28097,Cagliari - 010
2024-09-17 10:30:00,22110,Cagliari - 009
2024-09-17 10:30:00,11884,Cagliari - 006
2024-09-17 10:30:00,12864,Cagliari - 005
2024-09-17 10:30:00,24858,Cagliari - 002
2024-09-17 10:30:00,14664,Cagliari - 008
2024-09-17 10:30:00,5075,Cagliari - 012
2024-09-17 10:30:00,9873,Cagliari - 011
2024-09-17 10:30:00,22033,Cagliari - 004
2024-09-17 10:30:00,4739,Cagliari - 003
2024-09-17 10:30:00,27351,Cagliari - 000
2024-09-17 10:30:00,35894,Cagliari - 001
2024-09-17 10:15:00,231276,Intero Comune
2024-09-17 10:15:00,12839,Cagliari - 007
2024-09-17 10:15:00,27606,Cagliari - 010
2024-09-17 10:15:00,22133,Cagliari - 009
2024-09-17 10:15:00,11821,Cagliari - 006
2024-09-17 10:15:00,12945,Cagliari - 005
2024-09-17 10:15:00,24842,Cagliari - 002
2024-09-17 10:15:00,14622,Cagliari - 008
2024-09-17 10:15:00,4987,Cagliari - 012
2024-09-17 10:15:00,10087,Cagliari - 011
2024-09-17 10:15:00,21966,Cagliari - 004
2024-09-17 10:15:00,4821,Cagliari - 003
2024-09-17 10:15:00,27162,Cagliari - 000
2024-09-17 10:15:00,35445,Cagliari - 001
2024-09-17 10:00:00,227307,Intero Comune
2024-09-17 10:00:00,12843,Cagliari - 007
2024-09-17 10:00:00,26870,Cagliari - 010
2024-09-17 10:00:00,21336,Cagliari - 009
2024-09-17 10:00:00,12004,Cagliari - 006
2024-09-17 10:00:00,13129,Cagliari - 005
2024-09-17 10:00:00,24408,Cagliari - 002
2024-09-17 10:00:00,14699,Cagliari - 008
2024-09-17 10:00:00,4728,Cagliari - 012
2024-09-17 10:00:00,9905,Cagliari - 011
2024-09-17 10:00:00,21907,Cagliari - 004
2024-09-17 10:00:00,4801,Cagliari - 003
2024-09-17 10:00:00,26499,Cagliari - 000
2024-09-17 10:00:00,34178,Cagliari - 001
2024-09-17 09:45:00,227643,Intero Comune
2024-09-17 09:45:00,12863,Cagliari - 007
2024-09-17 09:45:00,26893,Cagliari - 010
2024-09-17 09:45:00,21376,Cagliari - 009
2024-09-17 09:45:00,12017,Cagliari - 006
2024-09-17 09:45:00,13141,Cagliari - 005
2024-09-17 09:45:00,24418,Cagliari - 002
2024-09-17 09:45:00,14735,Cagliari - 008
2024-09-17 09:45:00,4735,Cagliari - 012
2024-09-17 09:45:00,9921,Cagliari - 011
2024-09-17 09:45:00,21927,Cagliari - 004
2024-09-17 09:45:00,4809,Cagliari - 003
2024-09-17 09:45:00,26530,Cagliari - 000
2024-09-17 09:45:00,34278,Cagliari - 001
2024-09-17 09:30:00,225612,Intero Comune
2024-09-17 09:30:00,12977,Cagliari - 007
2024-09-17 09:30:00,26405,Cagliari - 010
2024-09-17 09:30:00,21098,Cagliari - 009
2024-09-17 09:30:00,12111,Cagliari - 006
2024-09-17 09:30:00,13157,Cagliari - 005
2024-09-17 09:30:00,24138,Cagliari - 002
2024-09-17 09:30:00,14636,Cagliari - 008
2024-09-17 09:30:00,4472,Cagliari - 012
2024-09-17 09:30:00,9873,Cagliari - 011
2024-09-17 09:30:00,21821,Cagliari - 004
2024-09-17 09:30:00,4823,Cagliari - 003
2024-09-17 09:30:00,26016,Cagliari - 000
2024-09-17 09:30:00,34085,Cagliari - 001
2024-09-17 09:15:00,223061,Intero Comune
2024-09-17 09:15:00,12815,Cagliari - 007
2024-09-17 09:15:00,25938,Cagliari - 010
2024-09-17 09:15:00,20943,Cagliari - 009
2024-09-17 09:15:00,12103,Cagliari - 006
2024-09-17 09:15:00,13341,Cagliari - 005
2024-09-17 09:15:00,23704,Cagliari - 002
2024-09-17 09:15:00,14551,Cagliari - 008
2024-09-17 09:15:00,4472,Cagliari - 012
2024-09-17 09:15:00,9660,Cagliari - 011
2024-09-17 09:15:00,21577,Cagliari - 004
2024-09-17 09:15:00,4895,Cagliari - 003
2024-09-17 09:15:00,25639,Cagliari - 000
2024-09-17 09:15:00,33423,Cagliari - 001
2024-09-17 09:00:00,219717,Intero Comune
2024-09-17 09:00:00,12770,Cagliari - 007
2024-09-17 09:00:00,25259,Cagliari - 010
2024-09-17 09:00:00,20740,Cagliari - 009
2024-09-17 09:00:00,12178,Cagliari - 006
2024-09-17 09:00:00,13426,Cagliari - 005
2024-09-17 09:00:00,23140,Cagliari - 002
2024-09-17 09:00:00,14514,Cagliari - 008
2024-09-17 09:00:00,4311,Cagliari - 012
2024-09-17 09:00:00,9689,Cagliari - 011
2024-09-17 09:00:00,20932,Cagliari - 004
2024-09-17 09:00:00,4853,Cagliari - 003
2024-09-17 09:00:00,25193,Cagliari - 000
2024-09-17 09:00:00,32712,Cagliari - 001
2024-09-17 08:45:00,215723,Intero Comune
2024-09-17 08:45:00,12732,Cagliari - 007
2024-09-17 08:45:00,24400,Cagliari - 010
2024-09-17 08:45:00,20318,Cagliari - 009
2024-09-17 08:45:00,12513,Cagliari - 006
2024-09-17 08:45:00,13288,Cagliari - 005
2024-09-17 08:45:00,22451,Cagliari - 002
2024-09-17 08:45:00,14466,Cagliari - 008
2024-09-17 08:45:00,4328,Cagliari - 012
2024-09-17 08:45:00,9684,Cagliari - 011
2024-09-17 08:45:00,20876,Cagliari - 004
2024-09-17 08:45:00,4620,Cagliari - 003
2024-09-17 08:45:00,24426,Cagliari - 000
2024-09-17 08:45:00,31621,Cagliari - 001
2024-09-17 08:30:00,211678,Intero Comune
2024-09-17 08:30:00,12624,Cagliari - 007
2024-09-17 08:30:00,23743,Cagliari - 010
2024-09-17 08:30:00,19967,Cagliari - 009
2024-09-17 08:30:00,12518,Cagliari - 006
2024-09-17 08:30:00,13420,Cagliari - 005
2024-09-17 08:30:00,21452,Cagliari - 002
2024-09-17 08:30:00,14494,Cagliari - 008
2024-09-17 08:30:00,4369,Cagliari - 012
2024-09-17 08:30:00,9761,Cagliari - 011
2024-09-17 08:30:00,20395,Cagliari - 004
2024-09-17 08:30:00,4642,Cagliari - 003
2024-09-17 08:30:00,23621,Cagliari - 000
2024-09-17 08:30:00,30672,Cagliari - 001
2024-09-17 08:15:00,208268,Intero Comune
2024-09-17 08:15:00,12320,Cagliari - 007
2024-09-17 08:15:00,22805,Cagliari - 010
2024-09-17 08:15:00,19396,Cagliari - 009
2024-09-17 08:15:00,12572,Cagliari - 006
2024-09-17 08:15:00,13597,Cagliari - 005
2024-09-17 08:15:00,21022,Cagliari - 002
2024-09-17 08:15:00,14221,Cagliari - 008
2024-09-17 08:15:00,4485,Cagliari - 012
2024-09-17 08:15:00,9700,Cagliari - 011
2024-09-17 08:15:00,20244,Cagliari - 004
2024-09-17 08:15:00,4432,Cagliari - 003
2024-09-17 08:15:00,23412,Cagliari - 000
2024-09-17 08:15:00,30062,Cagliari - 001
2024-09-17 08:00:00,202751,Intero Comune
2024-09-17 08:00:00,12167,Cagliari - 007
2024-09-17 08:00:00,21376,Cagliari - 010
2024-09-17 08:00:00,18721,Cagliari - 009
2024-09-17 08:00:00,12378,Cagliari - 006
2024-09-17 08:00:00,13532,Cagliari - 005
2024-09-17 08:00:00,19717,Cagliari - 002
2024-09-17 08:00:00,13749,Cagliari - 008
2024-09-17 08:00:00,4715,Cagliari - 012
2024-09-17 08:00:00,9730,Cagliari - 011
2024-09-17 08:00:00,19467,Cagliari - 004
2024-09-17 08:00:00,4415,Cagliari - 003
2024-09-17 08:00:00,22575,Cagliari - 000
2024-09-17 08:00:00,30209,Cagliari - 001
2024-09-17 07:45:00,196791,Intero Comune
2024-09-17 07:45:00,12036,Cagliari - 007
2024-09-17 07:45:00,20554,Cagliari - 010
2024-09-17 07:45:00,18244,Cagliari - 009
2024-09-17 07:45:00,12165,Cagliari - 006
2024-09-17 07:45:00,13655,Cagliari - 005
2024-09-17 07:45:00,19507,Cagliari - 002
2024-09-17 07:45:00,13349,Cagliari - 008
2024-09-17 07:45:00,4695,Cagliari - 012
2024-09-17 07:45:00,9744,Cagliari - 011
2024-09-17 07:45:00,18510,Cagliari - 004
2024-09-17 07:45:00,4286,Cagliari - 003
2024-09-17 07:45:00,21099,Cagliari - 000
2024-09-17 07:45:00,28947,Cagliari - 001
2024-09-17 07:30:00,192151,Intero Comune
2024-09-17 07:30:00,11955,Cagliari - 007
2024-09-17 07:30:00,19976,Cagliari - 010
2024-09-17 07:30:00,18041,Cagliari - 009
2024-09-17 07:30:00,12258,Cagliari - 006
2024-09-17 07:30:00,13942,Cagliari - 005
2024-09-17 07:30:00,18903,Cagliari - 002
2024-09-17 07:30:00,12997,Cagliari - 008
2024-09-17 07:30:00,4404,Cagliari - 012
2024-09-17 07:30:00,9495,Cagliari - 011
2024-09-17 07:30:00,18068,Cagliari - 004
2024-09-17 07:30:00,4176,Cagliari - 003
2024-09-17 07:30:00,20152,Cagliari - 000
2024-09-17 07:30:00,27784,Cagliari - 001
2024-09-17 07:15:00,187403,Intero Comune
2024-09-17 07:15:00,11786,Cagliari - 007
2024-09-17 07:15:00,19338,Cagliari - 010
2024-09-17 07:15:00,17535,Cagliari - 009
2024-09-17 07:15:00,12137,Cagliari - 006
2024-09-17 07:15:00,14086,Cagliari - 005
2024-09-17 07:15:00,18326,Cagliari - 002
2024-09-17 07:15:00,12666,Cagliari - 008
2024-09-17 07:15:00,4368,Cagliari - 012
2024-09-17 07:15:00,9323,Cagliari - 011
2024-09-17 07:15:00,17764,Cagliari - 004
2024-09-17 07:15:00,4054,Cagliari - 003
2024-09-17 07:15:00,19092,Cagliari - 000
2024-09-17 07:15:00,26928,Cagliari - 001
2024-09-17 07:00:00,184863,Intero Comune
2024-09-17 07:00:00,11756,Cagliari - 007
2024-09-17 07:00:00,19052,Cagliari - 010
2024-09-17 07:00:00,17319,Cagliari - 009
2024-09-17 07:00:00,12113,Cagliari - 006
2024-09-17 07:00:00,14267,Cagliari - 005
2024-09-17 07:00:00,17833,Cagliari - 002
2024-09-17 07:00:00,12512,Cagliari - 008
2024-09-17 07:00:00,4353,Cagliari - 012
2024-09-17 07:00:00,9356,Cagliari - 011
2024-09-17 07:00:00,17677,Cagliari - 004
2024-09-17 07:00:00,3960,Cagliari - 003
2024-09-17 07:00:00,18291,Cagliari - 000
2024-09-17 07:00:00,26374,Cagliari - 001
2024-09-17 06:45:00,183119,Intero Comune
2024-09-17 06:45:00,11708,Cagliari - 007
2024-09-17 06:45:00,18643,Cagliari - 010
2024-09-17 06:45:00,17235,Cagliari - 009
2024-09-17 06:45:00,12207,Cagliari - 006
2024-09-17 06:45:00,14362,Cagliari - 005
2024-09-17 06:45:00,17585,Cagliari - 002
2024-09-17 06:45:00,12486,Cagliari - 008
2024-09-17 06:45:00,4352,Cagliari - 012
2024-09-17 06:45:00,9516,Cagliari - 011
2024-09-17 06:45:00,17508,Cagliari - 004
2024-09-17 06:45:00,3892,Cagliari - 003
2024-09-17 06:45:00,17653,Cagliari - 000
2024-09-17 06:45:00,25972,Cagliari - 001
2024-09-17 06:30:00,181402,Intero Comune
2024-09-17 06:30:00,11558,Cagliari - 007
2024-09-17 06:30:00,18066,Cagliari - 010
2024-09-17 06:30:00,17306,Cagliari - 009
2024-09-17 06:30:00,12089,Cagliari - 006
2024-09-17 06:30:00,14487,Cagliari - 005
2024-09-17 06:30:00,17446,Cagliari - 002
2024-09-17 06:30:00,12415,Cagliari - 008
2024-09-17 06:30:00,4314,Cagliari - 012
2024-09-17 06:30:00,9631,Cagliari - 011
2024-09-17 06:30:00,17512,Cagliari - 004
2024-09-17 06:30:00,3763,Cagliari - 003
2024-09-17 06:30:00,17246,Cagliari - 000
2024-09-17 06:30:00,25569,Cagliari - 001
2024-09-17 06:15:00,180823,Intero Comune
2024-09-17 06:15:00,11517,Cagliari - 007
2024-09-17 06:15:00,17796,Cagliari - 010
2024-09-17 06:15:00,17490,Cagliari - 009
2024-09-17 06:15:00,12146,Cagliari - 006
2024-09-17 06:15:00,14501,Cagliari - 005
2024-09-17 06:15:00,17338,Cagliari - 002
2024-09-17 06:15:00,12461,Cagliari - 008
2024-09-17 06:15:00,4330,Cagliari - 012
2024-09-17 06:15:00,9446,Cagliari - 011
2024-09-17 06:15:00,17396,Cagliari - 004
2024-09-17 06:15:00,3745,Cagliari - 003
2024-09-17 06:15:00,17159,Cagliari - 000
2024-09-17 06:15:00,25498,Cagliari - 001
2024-09-17 06:00:00,180744,Intero Comune
2024-09-17 06:00:00,11634,Cagliari - 007
2024-09-17 06:00:00,17680,Cagliari - 010
2024-09-17 06:00:00,17413,Cagliari - 009
2024-09-17 06:00:00,12111,Cagliari - 006
2024-09-17 06:00:00,14564,Cagliari - 005
2024-09-17 06:00:00,17318,Cagliari - 002
2024-09-17 06:00:00,12470,Cagliari - 008
2024-09-17 06:00:00,4280,Cagliari - 012
2024-09-17 06:00:00,9558,Cagliari - 011
2024-09-17 06:00:00,17426,Cagliari - 004
2024-09-17 06:00:00,3691,Cagliari - 003
2024-09-17 06:00:00,16948,Cagliari - 000
2024-09-17 06:00:00,25651,Cagliari - 001
2024-09-17 05:45:00,180743,Intero Comune
2024-09-17 05:45:00,11688,Cagliari - 007
2024-09-17 05:45:00,17715,Cagliari - 010
2024-09-17 05:45:00,17419,Cagliari - 009
