datetime,value,areaAnalisi
2024-09-01 22:45:00,18271,Cagliari - 010
2024-09-01 22:45:00,8868,Cagliari - 011
2024-09-01 22:45:00,16815,Cagliari - 009
2024-09-01 22:45:00,8987,Cagliari - 007
2024-09-01 22:45:00,11120,Cagliari - 008
2024-09-01 22:45:00,27421,Cagliari - 001
2024-09-01 22:45:00,15256,Cagliari - 004
2024-09-01 22:45:00,10656,Cagliari - 006
2024-09-01 22:45:00,14827,Cagliari - 002
2024-09-01 22:45:00,17201,Cagliari - 000
2024-09-01 22:30:00,171233,Intero Comune
2024-09-01 22:30:00,5546,Cagliari - 012
2024-09-01 22:30:00,12841,Cagliari - 005
2024-09-01 22:30:00,3289,Cagliari - 003
2024-09-01 22:30:00,18380,Cagliari - 010
2024-09-01 22:30:00,8896,Cagliari - 011
2024-09-01 22:30:00,16648,Cagliari - 009
2024-09-01 22:30:00,8911,Cagliari - 007
2024-09-01 22:30:00,10988,Cagliari - 008
2024-09-01 22:30:00,27604,Cagliari - 001
2024-09-01 22:30:00,15278,Cagliari - 004
2024-09-01 22:30:00,10542,Cagliari - 006
2024-09-01 22:30:00,14826,Cagliari - 002
2024-09-01 22:30:00,17484,Cagliari - 000
2024-09-01 22:15:00,171460,Intero Comune
2024-09-01 22:15:00,5606,Cagliari - 012
2024-09-01 22:15:00,12737,Cagliari - 005
2024-09-01 22:15:00,3291,Cagliari - 003
2024-09-01 22:15:00,18435,Cagliari - 010
2024-09-01 22:15:00,8949,Cagliari - 011
2024-09-01 22:15:00,16477,Cagliari - 009
2024-09-01 22:15:00,8869,Cagliari - 007
2024-09-01 22:15:00,10939,Cagliari - 008
2024-09-01 22:15:00,27771,Cagliari - 001
2024-09-01 22:15:00,15318,Cagliari - 004
2024-09-01 22:15:00,10536,Cagliari - 006
2024-09-01 22:15:00,14800,Cagliari - 002
2024-09-01 22:15:00,17732,Cagliari - 000
2024-09-01 22:00:00,171505,Intero Comune
2024-09-01 22:00:00,5668,Cagliari - 012
2024-09-01 22:00:00,12750,Cagliari - 005
2024-09-01 22:00:00,3197,Cagliari - 003
2024-09-01 22:00:00,18523,Cagliari - 010
2024-09-01 22:00:00,8888,Cagliari - 011
2024-09-01 22:00:00,16267,Cagliari - 009
2024-09-01 22:00:00,8923,Cagliari - 007
2024-09-01 22:00:00,10997,Cagliari - 008
2024-09-01 22:00:00,27949,Cagliari - 001
2024-09-01 22:00:00,15261,Cagliari - 004
2024-09-01 22:00:00,10538,Cagliari - 006
2024-09-01 22:00:00,14799,Cagliari - 002
2024-09-01 22:00:00,17745,Cagliari - 000
2024-09-01 21:45:00,171465,Intero Comune
2024-09-01 21:45:00,5736,Cagliari - 012
2024-09-01 21:45:00,12677,Cagliari - 005
2024-09-01 21:45:00,3243,Cagliari - 003
2024-09-01 21:45:00,18542,Cagliari - 010
2024-09-01 21:45:00,8879,Cagliari - 011
2024-09-01 21:45:00,16094,Cagliari - 009
2024-09-01 21:45:00,8786,Cagliari - 007
2024-09-01 21:45:00,10803,Cagliari - 008
2024-09-01 21:45:00,28345,Cagliari - 001
2024-09-01 21:45:00,15174,Cagliari - 004
2024-09-01 21:45:00,10517,Cagliari - 006
2024-09-01 21:45:00,14685,Cagliari - 002
2024-09-01 21:45:00,17984,Cagliari - 000
2024-09-01 21:30:00,171805,Intero Comune
2024-09-01 21:30:00,5762,Cagliari - 012
2024-09-01 21:30:00,12641,Cagliari - 005
2024-09-01 21:30:00,3220,Cagliari - 003
2024-09-01 21:30:00,18629,Cagliari - 010
2024-09-01 21:30:00,8937,Cagliari - 011
2024-09-01 21:30:00,16133,Cagliari - 009
2024-09-01 21:30:00,8768,Cagliari - 007
2024-09-01 21:30:00,10838,Cagliari - 008
2024-09-01 21:30:00,28107,Cagliari - 001
2024-09-01 21:30:00,15060,Cagliari - 004
2024-09-01 21:30:00,10576,Cagliari - 006
2024-09-01 21:30:00,14853,Cagliari - 002
2024-09-01 21:30:00,18281,Cagliari - 000
2024-09-01 21:15:00,171507,Intero Comune
2024-09-01 21:15:00,5801,Cagliari - 012
2024-09-01 21:15:00,12435,Cagliari - 005
2024-09-01 21:15:00,3252,Cagliari - 003
2024-09-01 21:15:00,18565,Cagliari - 010
2024-09-01 21:15:00,8938,Cagliari - 011
2024-09-01 21:15:00,16038,Cagliari - 009
2024-09-01 21:15:00,8719,Cagliari - 007
2024-09-01 21:15:00,10905,Cagliari - 008
2024-09-01 21:15:00,27879,Cagliari - 001
2024-09-01 21:15:00,15047,Cagliari - 004
2024-09-01 21:15:00,10464,Cagliari - 006
2024-09-01 21:15:00,14875,Cagliari - 002
2024-09-01 21:15:00,18589,Cagliari - 000
2024-09-01 21:00:00,170468,Intero Comune
2024-09-01 21:00:00,5727,Cagliari - 012
2024-09-01 21:00:00,12390,Cagliari - 005
2024-09-01 21:00:00,3169,Cagliari - 003
2024-09-01 21:00:00,18393,Cagliari - 010
2024-09-01 21:00:00,8834,Cagliari - 011
2024-09-01 21:00:00,15866,Cagliari - 009
2024-09-01 21:00:00,8822,Cagliari - 007
2024-09-01 21:00:00,10985,Cagliari - 008
2024-09-01 21:00:00,27624,Cagliari - 001
2024-09-01 21:00:00,14933,Cagliari - 004
2024-09-01 21:00:00,10330,Cagliari - 006
2024-09-01 21:00:00,14888,Cagliari - 002
2024-09-01 21:00:00,18507,Cagliari - 000
2024-09-01 20:45:00,169734,Intero Comune
2024-09-01 20:45:00,5911,Cagliari - 012
2024-09-01 20:45:00,12183,Cagliari - 005
2024-09-01 20:45:00,3207,Cagliari - 003
2024-09-01 20:45:00,18342,Cagliari - 010
2024-09-01 20:45:00,8873,Cagliari - 011
2024-09-01 20:45:00,15740,Cagliari - 009
2024-09-01 20:45:00,8710,Cagliari - 007
2024-09-01 20:45:00,10807,Cagliari - 008
2024-09-01 20:45:00,26990,Cagliari - 001
2024-09-01 20:45:00,14819,Cagliari - 004
2024-09-01 20:45:00,10342,Cagliari - 006
2024-09-01 20:45:00,15069,Cagliari - 002
2024-09-01 20:45:00,18741,Cagliari - 000
2024-09-01 20:30:00,168511,Intero Comune
2024-09-01 20:30:00,6090,Cagliari - 012
2024-09-01 20:30:00,12066,Cagliari - 005
2024-09-01 20:30:00,3220,Cagliari - 003
2024-09-01 20:30:00,17985,Cagliari - 010
2024-09-01 20:30:00,8980,Cagliari - 011
2024-09-01 20:30:00,15628,Cagliari - 009
2024-09-01 20:30:00,8684,Cagliari - 007
2024-09-01 20:30:00,10750,Cagliari - 008
2024-09-01 20:30:00,26529,Cagliari - 001
2024-09-01 20:30:00,14794,Cagliari - 004
2024-09-01 20:30:00,10200,Cagliari - 006
2024-09-01 20:30:00,14829,Cagliari - 002
2024-09-01 20:30:00,18756,Cagliari - 000
2024-09-01 20:15:00,166800,Intero Comune
2024-09-01 20:15:00,6295,Cagliari - 012
2024-09-01 20:15:00,12138,Cagliari - 005
2024-09-01 20:15:00,3197,Cagliari - 003
2024-09-01 20:15:00,17750,Cagliari - 010
2024-09-01 20:15:00,8845,Cagliari - 011
2024-09-01 20:15:00,15580,Cagliari - 009
2024-09-01 20:15:00,8562,Cagliari - 007
2024-09-01 20:15:00,10685,Cagliari - 008
2024-09-01 20:15:00,25934,Cagliari - 001
2024-09-01 20:15:00,14554,Cagliari - 004
2024-09-01 20:15:00,10105,Cagliari - 006
2024-09-01 20:15:00,14779,Cagliari - 002
2024-09-01 20:15:00,18376,Cagliari - 000
2024-09-01 20:00:00,165565,Intero Comune
2024-09-01 20:00:00,6533,Cagliari - 012
2024-09-01 20:00:00,11919,Cagliari - 005
2024-09-01 20:00:00,3184,Cagliari - 003
2024-09-01 20:00:00,17462,Cagliari - 010
2024-09-01 20:00:00,8686,Cagliari - 011
2024-09-01 20:00:00,15408,Cagliari - 009
2024-09-01 20:00:00,8396,Cagliari - 007
2024-09-01 20:00:00,10557,Cagliari - 008
2024-09-01 20:00:00,25453,Cagliari - 001
2024-09-01 20:00:00,14503,Cagliari - 004
2024-09-01 20:00:00,10008,Cagliari - 006
2024-09-01 20:00:00,14792,Cagliari - 002
2024-09-01 20:00:00,18664,Cagliari - 000
2024-09-01 19:45:00,164599,Intero Comune
2024-09-01 19:45:00,6836,Cagliari - 012
2024-09-01 19:45:00,11711,Cagliari - 005
2024-09-01 19:45:00,3250,Cagliari - 003
2024-09-01 19:45:00,16950,Cagliari - 010
2024-09-01 19:45:00,8825,Cagliari - 011
2024-09-01 19:45:00,15027,Cagliari - 009
2024-09-01 19:45:00,8426,Cagliari - 007
2024-09-01 19:45:00,10513,Cagliari - 008
2024-09-01 19:45:00,24999,Cagliari - 001
2024-09-01 19:45:00,14450,Cagliari - 004
2024-09-01 19:45:00,9952,Cagliari - 006
2024-09-01 19:45:00,14846,Cagliari - 002
2024-09-01 19:45:00,18814,Cagliari - 000
2024-09-01 19:30:00,163441,Intero Comune
2024-09-01 19:30:00,7158,Cagliari - 012
2024-09-01 19:30:00,11493,Cagliari - 005
2024-09-01 19:30:00,3255,Cagliari - 003
2024-09-01 19:30:00,16601,Cagliari - 010
2024-09-01 19:30:00,8744,Cagliari - 011
2024-09-01 19:30:00,15091,Cagliari - 009
2024-09-01 19:30:00,8363,Cagliari - 007
2024-09-01 19:30:00,10467,Cagliari - 008
2024-09-01 19:30:00,24372,Cagliari - 001
2024-09-01 19:30:00,14379,Cagliari - 004
2024-09-01 19:30:00,9943,Cagliari - 006
2024-09-01 19:30:00,14784,Cagliari - 002
2024-09-01 19:30:00,18791,Cagliari - 000
2024-09-01 19:15:00,162323,Intero Comune
2024-09-01 19:15:00,7486,Cagliari - 012
2024-09-01 19:15:00,11370,Cagliari - 005
2024-09-01 19:15:00,3324,Cagliari - 003
2024-09-01 19:15:00,16348,Cagliari - 010
2024-09-01 19:15:00,8717,Cagliari - 011
2024-09-01 19:15:00,14934,Cagliari - 009
2024-09-01 19:15:00,8277,Cagliari - 007
2024-09-01 19:15:00,10340,Cagliari - 008
2024-09-01 19:15:00,24009,Cagliari - 001
2024-09-01 19:15:00,14247,Cagliari - 004
2024-09-01 19:15:00,9802,Cagliari - 006
2024-09-01 19:15:00,14641,Cagliari - 002
2024-09-01 19:15:00,18828,Cagliari - 000
2024-09-01 19:00:00,160752,Intero Comune
2024-09-01 19:00:00,7732,Cagliari - 012
2024-09-01 19:00:00,11286,Cagliari - 005
2024-09-01 19:00:00,3297,Cagliari - 003
2024-09-01 19:00:00,15831,Cagliari - 010
2024-09-01 19:00:00,8629,Cagliari - 011
2024-09-01 19:00:00,14868,Cagliari - 009
2024-09-01 19:00:00,8065,Cagliari - 007
2024-09-01 19:00:00,10251,Cagliari - 008
2024-09-01 19:00:00,23318,Cagliari - 001
2024-09-01 19:00:00,14171,Cagliari - 004
2024-09-01 19:00:00,9873,Cagliari - 006
2024-09-01 19:00:00,14558,Cagliari - 002
2024-09-01 19:00:00,18873,Cagliari - 000
2024-09-01 18:45:00,158742,Intero Comune
2024-09-01 18:45:00,8103,Cagliari - 012
2024-09-01 18:45:00,11130,Cagliari - 005
2024-09-01 18:45:00,3186,Cagliari - 003
2024-09-01 18:45:00,15351,Cagliari - 010
2024-09-01 18:45:00,8483,Cagliari - 011
2024-09-01 18:45:00,14642,Cagliari - 009
2024-09-01 18:45:00,7984,Cagliari - 007
2024-09-01 18:45:00,10105,Cagliari - 008
2024-09-01 18:45:00,23157,Cagliari - 001
2024-09-01 18:45:00,13888,Cagliari - 004
2024-09-01 18:45:00,9712,Cagliari - 006
2024-09-01 18:45:00,14481,Cagliari - 002
2024-09-01 18:45:00,18520,Cagliari - 000
2024-09-01 18:30:00,157535,Intero Comune
2024-09-01 18:30:00,8238,Cagliari - 012
2024-09-01 18:30:00,10855,Cagliari - 005
2024-09-01 18:30:00,3179,Cagliari - 003
2024-09-01 18:30:00,15150,Cagliari - 010
2024-09-01 18:30:00,8555,Cagliari - 011
2024-09-01 18:30:00,14501,Cagliari - 009
2024-09-01 18:30:00,8073,Cagliari - 007
2024-09-01 18:30:00,10035,Cagliari - 008
2024-09-01 18:30:00,22659,Cagliari - 001
2024-09-01 18:30:00,13843,Cagliari - 004
2024-09-01 18:30:00,9631,Cagliari - 006
2024-09-01 18:30:00,14258,Cagliari - 002
2024-09-01 18:30:00,18558,Cagliari - 000
2024-09-01 18:15:00,155918,Intero Comune
2024-09-01 18:15:00,8339,Cagliari - 012
2024-09-01 18:15:00,10964,Cagliari - 005
2024-09-01 18:15:00,3108,Cagliari - 003
2024-09-01 18:15:00,14836,Cagliari - 010
2024-09-01 18:15:00,8509,Cagliari - 011
2024-09-01 18:15:00,14411,Cagliari - 009
2024-09-01 18:15:00,7894,Cagliari - 007
2024-09-01 18:15:00,9917,Cagliari - 008
2024-09-01 18:15:00,22069,Cagliari - 001
2024-09-01 18:15:00,13766,Cagliari - 004
2024-09-01 18:15:00,9465,Cagliari - 006
2024-09-01 18:15:00,14061,Cagliari - 002
2024-09-01 18:15:00,18579,Cagliari - 000
2024-09-01 18:00:00,155246,Intero Comune
2024-09-01 18:00:00,8488,Cagliari - 012
2024-09-01 18:00:00,10914,Cagliari - 005
2024-09-01 18:00:00,3105,Cagliari - 003
2024-09-01 18:00:00,14859,Cagliari - 010
2024-09-01 18:00:00,8396,Cagliari - 011
2024-09-01 18:00:00,14579,Cagliari - 009
2024-09-01 18:00:00,7829,Cagliari - 007
2024-09-01 18:00:00,9841,Cagliari - 008
2024-09-01 18:00:00,21675,Cagliari - 001
2024-09-01 18:00:00,13770,Cagliari - 004
2024-09-01 18:00:00,9348,Cagliari - 006
2024-09-01 18:00:00,13998,Cagliari - 002
2024-09-01 18:00:00,18444,Cagliari - 000
2024-09-01 17:45:00,153830,Intero Comune
2024-09-01 17:45:00,8815,Cagliari - 012
2024-09-01 17:45:00,10949,Cagliari - 005
2024-09-01 17:45:00,3020,Cagliari - 003
2024-09-01 17:45:00,14756,Cagliari - 010
2024-09-01 17:45:00,8311,Cagliari - 011
2024-09-01 17:45:00,14342,Cagliari - 009
2024-09-01 17:45:00,7679,Cagliari - 007
2024-09-01 17:45:00,9668,Cagliari - 008
2024-09-01 17:45:00,21187,Cagliari - 001
2024-09-01 17:45:00,13682,Cagliari - 004
2024-09-01 17:45:00,9278,Cagliari - 006
2024-09-01 17:45:00,13731,Cagliari - 002
2024-09-01 17:45:00,18412,Cagliari - 000
2024-09-01 17:30:00,153638,Intero Comune
2024-09-01 17:30:00,8925,Cagliari - 012
2024-09-01 17:30:00,10865,Cagliari - 005
2024-09-01 17:30:00,3066,Cagliari - 003
2024-09-01 17:30:00,14880,Cagliari - 010
2024-09-01 17:30:00,8551,Cagliari - 011
2024-09-01 17:30:00,14057,Cagliari - 009
2024-09-01 17:30:00,7643,Cagliari - 007
2024-09-01 17:30:00,9562,Cagliari - 008
2024-09-01 17:30:00,21124,Cagliari - 001
2024-09-01 17:30:00,13640,Cagliari - 004
2024-09-01 17:30:00,9156,Cagliari - 006
2024-09-01 17:30:00,13585,Cagliari - 002
2024-09-01 17:30:00,18584,Cagliari - 000
2024-09-01 17:15:00,153472,Intero Comune
2024-09-01 17:15:00,9010,Cagliari - 012
2024-09-01 17:15:00,10841,Cagliari - 005
2024-09-01 17:15:00,2960,Cagliari - 003
2024-09-01 17:15:00,14917,Cagliari - 010
2024-09-01 17:15:00,8565,Cagliari - 011
2024-09-01 17:15:00,13832,Cagliari - 009
2024-09-01 17:15:00,7646,Cagliari - 007
2024-09-01 17:15:00,9465,Cagliari - 008
2024-09-01 17:15:00,21225,Cagliari - 001
2024-09-01 17:15:00,13339,Cagliari - 004
2024-09-01 17:15:00,9264,Cagliari - 006
2024-09-01 17:15:00,13525,Cagliari - 002
2024-09-01 17:15:00,18883,Cagliari - 000
2024-09-01 17:00:00,153023,Intero Comune
2024-09-01 17:00:00,9144,Cagliari - 012
2024-09-01 17:00:00,10765,Cagliari - 005
2024-09-01 17:00:00,2989,Cagliari - 003
2024-09-01 17:00:00,14425,Cagliari - 010
2024-09-01 17:00:00,8370,Cagliari - 011
2024-09-01 17:00:00,13746,Cagliari - 009
2024-09-01 17:00:00,7496,Cagliari - 007
2024-09-01 17:00:00,9459,Cagliari - 008
2024-09-01 17:00:00,21667,Cagliari - 001
2024-09-01 17:00:00,13406,Cagliari - 004
2024-09-01 17:00:00,9106,Cagliari - 006
2024-09-01 17:00:00,13430,Cagliari - 002
2024-09-01 17:00:00,19020,Cagliari - 000
2024-09-01 16:45:00,152681,Intero Comune
2024-09-01 16:45:00,9046,Cagliari - 012
2024-09-01 16:45:00,10816,Cagliari - 005
2024-09-01 16:45:00,3018,Cagliari - 003
2024-09-01 16:45:00,14297,Cagliari - 010
2024-09-01 16:45:00,8391,Cagliari - 011
2024-09-01 16:45:00,13711,Cagliari - 009
2024-09-01 16:45:00,7544,Cagliari - 007
2024-09-01 16:45:00,9323,Cagliari - 008
2024-09-01 16:45:00,21516,Cagliari - 001
2024-09-01 16:45:00,13387,Cagliari - 004
2024-09-01 16:45:00,9080,Cagliari - 006
2024-09-01 16:45:00,13265,Cagliari - 002
2024-09-01 16:45:00,19287,Cagliari - 000
2024-09-01 16:30:00,152348,Intero Comune
2024-09-01 16:30:00,9244,Cagliari - 012
2024-09-01 16:30:00,10786,Cagliari - 005
2024-09-01 16:30:00,2968,Cagliari - 003
2024-09-01 16:30:00,14378,Cagliari - 010
2024-09-01 16:30:00,8301,Cagliari - 011
2024-09-01 16:30:00,13709,Cagliari - 009
2024-09-01 16:30:00,7623,Cagliari - 007
2024-09-01 16:30:00,9303,Cagliari - 008
2024-09-01 16:30:00,21378,Cagliari - 001
2024-09-01 16:30:00,13287,Cagliari - 004
2024-09-01 16:30:00,8994,Cagliari - 006
2024-09-01 16:30:00,13229,Cagliari - 002
2024-09-01 16:30:00,19148,Cagliari - 000
2024-09-01 16:15:00,151754,Intero Comune
2024-09-01 16:15:00,9110,Cagliari - 012
2024-09-01 16:15:00,10771,Cagliari - 005
2024-09-01 16:15:00,2948,Cagliari - 003
2024-09-01 16:15:00,14530,Cagliari - 010
2024-09-01 16:15:00,8377,Cagliari - 011
2024-09-01 16:15:00,13666,Cagliari - 009
2024-09-01 16:15:00,7452,Cagliari - 007
2024-09-01 16:15:00,9256,Cagliari - 008
2024-09-01 16:15:00,21287,Cagliari - 001
2024-09-01 16:15:00,13304,Cagliari - 004
2024-09-01 16:15:00,8928,Cagliari - 006
2024-09-01 16:15:00,13159,Cagliari - 002
2024-09-01 16:15:00,18966,Cagliari - 000
2024-09-01 16:00:00,151981,Intero Comune
2024-09-01 16:00:00,9227,Cagliari - 012
2024-09-01 16:00:00,10903,Cagliari - 005
2024-09-01 16:00:00,2972,Cagliari - 003
2024-09-01 16:00:00,14569,Cagliari - 010
2024-09-01 16:00:00,8411,Cagliari - 011
2024-09-01 16:00:00,13679,Cagliari - 009
2024-09-01 16:00:00,7381,Cagliari - 007
2024-09-01 16:00:00,9198,Cagliari - 008
2024-09-01 16:00:00,21314,Cagliari - 001
2024-09-01 16:00:00,13314,Cagliari - 004
2024-09-01 16:00:00,8865,Cagliari - 006
2024-09-01 16:00:00,13211,Cagliari - 002
2024-09-01 16:00:00,18937,Cagliari - 000
2024-09-01 15:45:00,152129,Intero Comune
2024-09-01 15:45:00,9248,Cagliari - 012
2024-09-01 15:45:00,10845,Cagliari - 005
2024-09-01 15:45:00,2936,Cagliari - 003
2024-09-01 15:45:00,14653,Cagliari - 010
2024-09-01 15:45:00,8466,Cagliari - 011
2024-09-01 15:45:00,13602,Cagliari - 009
2024-09-01 15:45:00,7406,Cagliari - 007
2024-09-01 15:45:00,9336,Cagliari - 008
2024-09-01 15:45:00,21240,Cagliari - 001
2024-09-01 15:45:00,13316,Cagliari - 004
2024-09-01 15:45:00,8831,Cagliari - 006
2024-09-01 15:45:00,13291,Cagliari - 002
2024-09-01 15:45:00,18959,Cagliari - 000
2024-09-01 15:30:00,151986,Intero Comune
2024-09-01 15:30:00,9230,Cagliari - 012
2024-09-01 15:30:00,10803,Cagliari - 005
2024-09-01 15:30:00,2890,Cagliari - 003
2024-09-01 15:30:00,14675,Cagliari - 010
2024-09-01 15:30:00,8474,Cagliari - 011
2024-09-01 15:30:00,13560,Cagliari - 009
2024-09-01 15:30:00,7382,Cagliari - 007
2024-09-01 15:30:00,9252,Cagliari - 008
2024-09-01 15:30:00,21426,Cagliari - 001
2024-09-01 15:30:00,13417,Cagliari - 004
2024-09-01 15:30:00,8784,Cagliari - 006
2024-09-01 15:30:00,13326,Cagliari - 002
2024-09-01 15:30:00,18767,Cagliari - 000
2024-09-01 15:15:00,152047,Intero Comune
2024-09-01 15:15:00,9221,Cagliari - 012
2024-09-01 15:15:00,10635,Cagliari - 005
2024-09-01 15:15:00,2893,Cagliari - 003
2024-09-01 15:15:00,14784,Cagliari - 010
2024-09-01 15:15:00,8570,Cagliari - 011
2024-09-01 15:15:00,13542,Cagliari - 009
2024-09-01 15:15:00,7406,Cagliari - 007
2024-09-01 15:15:00,9242,Cagliari - 008
2024-09-01 15:15:00,21518,Cagliari - 001
2024-09-01 15:15:00,13379,Cagliari - 004
2024-09-01 15:15:00,8812,Cagliari - 006
2024-09-01 15:15:00,13242,Cagliari - 002
2024-09-01 15:15:00,18803,Cagliari - 000
2024-09-01 15:00:00,151809,Intero Comune
2024-09-01 15:00:00,9222,Cagliari - 012
2024-09-01 15:00:00,10657,Cagliari - 005
2024-09-01 15:00:00,2822,Cagliari - 003
2024-09-01 15:00:00,14737,Cagliari - 010
2024-09-01 15:00:00,8569,Cagliari - 011
2024-09-01 15:00:00,13467,Cagliari - 009
2024-09-01 15:00:00,7307,Cagliari - 007
2024-09-01 15:00:00,9177,Cagliari - 008
2024-09-01 15:00:00,21691,Cagliari - 001
2024-09-01 15:00:00,13495,Cagliari - 004
2024-09-01 15:00:00,8765,Cagliari - 006
2024-09-01 15:00:00,13251,Cagliari - 002
2024-09-01 15:00:00,18649,Cagliari - 000
2024-09-01 14:45:00,151953,Intero Comune
2024-09-01 14:45:00,9239,Cagliari - 012
2024-09-01 14:45:00,10644,Cagliari - 005
2024-09-01 14:45:00,2832,Cagliari - 003
2024-09-01 14:45:00,15016,Cagliari - 010
2024-09-01 14:45:00,8482,Cagliari - 011
2024-09-01 14:45:00,13359,Cagliari - 009
2024-09-01 14:45:00,7278,Cagliari - 007
2024-09-01 14:45:00,9154,Cagliari - 008
2024-09-01 14:45:00,21739,Cagliari - 001
2024-09-01 14:45:00,13558,Cagliari - 004
2024-09-01 14:45:00,8734,Cagliari - 006
2024-09-01 14:45:00,13282,Cagliari - 002
2024-09-01 14:45:00,18636,Cagliari - 000
2024-09-01 14:30:00,152111,Intero Comune
2024-09-01 14:30:00,9203,Cagliari - 012
2024-09-01 14:30:00,10583,Cagliari - 005
2024-09-01 14:30:00,2832,Cagliari - 003
2024-09-01 14:30:00,15258,Cagliari - 010
2024-09-01 14:30:00,8559,Cagliari - 011
2024-09-01 14:30:00,13286,Cagliari - 009
2024-09-01 14:30:00,7293,Cagliari - 007
2024-09-01 14:30:00,9183,Cagliari - 008
2024-09-01 14:30:00,21777,Cagliari - 001
2024-09-01 14:30:00,13704,Cagliari - 004
2024-09-01 14:30:00,8675,Cagliari - 006
2024-09-01 14:30:00,13248,Cagliari - 002
2024-09-01 14:30:00,18510,Cagliari - 000
2024-09-01 14:15:00,152247,Intero Comune
2024-09-01 14:15:00,9233,Cagliari - 012
2024-09-01 14:15:00,10635,Cagliari - 005
2024-09-01 14:15:00,2828,Cagliari - 003
2024-09-01 14:15:00,15291,Cagliari - 010
2024-09-01 14:15:00,8614,Cagliari - 011
2024-09-01 14:15:00,13226,Cagliari - 009
2024-09-01 14:15:00,7317,Cagliari - 007
2024-09-01 14:15:00,9128,Cagliari - 008
2024-09-01 14:15:00,21967,Cagliari - 001
2024-09-01 14:15:00,13588,Cagliari - 004
2024-09-01 14:15:00,8631,Cagliari - 006
2024-09-01 14:15:00,13339,Cagliari - 002
2024-09-01 14:15:00,18450,Cagliari - 000
2024-09-01 14:00:00,152631,Intero Comune
2024-09-01 14:00:00,9461,Cagliari - 012
2024-09-01 14:00:00,10540,Cagliari - 005
2024-09-01 14:00:00,2810,Cagliari - 003
2024-09-01 14:00:00,15226,Cagliari - 010
2024-09-01 14:00:00,8664,Cagliari - 011
2024-09-01 14:00:00,13234,Cagliari - 009
2024-09-01 14:00:00,7343,Cagliari - 007
2024-09-01 14:00:00,9110,Cagliari - 008
2024-09-01 14:00:00,22003,Cagliari - 001
2024-09-01 14:00:00,13694,Cagliari - 004
2024-09-01 14:00:00,8575,Cagliari - 006
2024-09-01 14:00:00,13513,Cagliari - 002
2024-09-01 14:00:00,18458,Cagliari - 000
2024-09-01 13:45:00,153157,Intero Comune
2024-09-01 13:45:00,9655,Cagliari - 012
