datetime,AttendanceArea1,AttendanceArea2,AttendanceArea3,AttendanceArea4,AttendanceArea5,AttendanceArea6,AttendanceArea7,AttendanceArea8,AttendanceArea9,AttendanceArea10,AttendanceArea11,AttendanceArea12,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,max_temp,min_temp,ave_temp,cod_weather,AttendanceAreaTot,PM2.5_avg,PM10_avg
2024-08-01 00:00:00,24897.5,16055.75,3477.5,16579.5,14583.5,12323.5,9108.5,12633.0,17045.75,17236.0,9301.25,4595.5,3.533333333333333,3.9166666666666665,2.3000000000000003,8.75,8.516666666666667,4.733333333333333,62,1013,0.0,1.54,360,0,28.21,25.46,27.35,800,157837.25,3.25,7.333333333333333
2024-08-01 01:00:00,24132.75,16309.5,3532.25,16364.5,14662.0,12278.25,9251.75,12622.25,17075.0,16669.75,9272.5,4441.75,3.216666666666667,4.083333333333333,2.4833333333333334,7.1000000000000005,10.883333333333333,4.533333333333333,60,1013,0.0,1.03,0,0,27.66,24.81,26.85,800,156612.25,3.261111111111111,7.5055555555555555
2024-08-01 02:00:00,23319.75,16543.75,3556.25,16072.75,14626.75,12221.5,9155.25,12516.0,17159.0,16123.0,9218.75,4343.0,3.1666666666666665,4.05,2.65,8.6,8.066666666666666,4.833333333333333,66,1013,0.0,1.54,10,0,27.1,23.81,26.16,800,154855.75,3.288888888888889,7.166666666666665
2024-08-01 03:00:00,22887.5,16712.0,3551.75,15896.25,14456.0,12036.0,9047.0,12369.25,17112.25,15795.0,9121.25,4102.25,3.766666666666667,4.516666666666667,2.583333333333333,9.866666666666667,12.016666666666667,5.533333333333334,61,1012,0.0,1.03,0,0,25.97,23.79,24.97,800,153086.5,3.6222222222222222,9.13888888888889
2024-08-01 04:00:00,22748.75,16903.5,3619.5,15878.5,14433.0,11822.5,8959.25,12367.0,16987.0,15919.5,8966.5,4073.5,3.9166666666666665,4.3,3.1833333333333336,11.783333333333331,9.383333333333336,6.0,62,1013,0.0,1.54,50,0,25.97,22.81,24.87,800,152678.5,3.8000000000000003,9.055555555555555
2024-08-01 05:00:00,23235.5,17872.0,3772.5,16266.5,14234.5,11642.25,9090.5,12610.5,17097.25,16968.75,8982.75,4312.75,4.0,4.433333333333335,3.333333333333333,10.116666666666667,11.35,6.2,51,1013,0.0,0.45,202,0,25.97,25.44,25.44,800,156085.75,3.922222222222223,9.222222222222223
2024-08-01 06:00:00,25109.0,19186.0,3972.75,17738.25,13508.0,11096.0,9779.25,12637.5,17804.5,19322.5,9518.5,5345.75,4.283333333333333,4.666666666666667,3.8166666666666655,11.266666666666666,13.0,9.783333333333331,47,1013,0.0,0.45,176,0,27.66,27.64,27.66,800,165018.0,4.2555555555555555,11.35
2024-08-01 07:00:00,27188.5,20497.0,4030.5,18866.0,12845.5,10753.5,10238.0,12633.25,18547.25,21314.75,9556.0,6465.25,6.550000000000001,6.083333333333333,3.516666666666666,19.0,14.333333333333334,8.133333333333335,58,1013,0.0,1.54,150,0,29.32,27.81,29.23,800,172935.5,5.383333333333333,13.822222222222223
2024-08-01 08:00:00,29317.25,21153.5,4040.25,19009.0,12503.0,10402.75,10438.5,12358.75,19007.75,21617.25,9313.5,7438.75,4.566666666666667,4.783333333333334,3.483333333333334,11.983333333333334,10.683333333333332,6.6000000000000005,59,1013,0.0,2.57,180,0,30.44,28.81,30.26,800,176600.25,4.277777777777779,9.755555555555555
2024-08-01 09:00:00,29298.0,21412.0,4045.0,19093.0,12312.75,10377.0,10410.25,12235.75,19113.0,21365.0,9360.75,7861.0,2.9166666666666665,4.05,2.6833333333333336,5.5,6.666666666666667,4.3500000000000005,65,1013,0.0,3.09,170,0,29.88,29.81,29.88,800,176883.5,3.216666666666667,5.505555555555556
2024-08-01 10:00:00,29291.25,21388.25,4043.75,19140.0,12112.5,10473.75,10328.5,12100.5,18776.0,20766.25,9289.25,7829.75,2.483333333333333,3.633333333333333,2.6333333333333333,4.7,6.0,4.666666666666667,49,1013,0.0,4.63,150,0,32.66,30.81,32.4,800,175539.75,2.916666666666666,5.122222222222223
2024-08-01 11:00:00,28728.75,20685.25,3922.0,19057.0,12407.5,10536.75,10169.25,11958.75,18100.5,20734.0,9525.25,7629.0,2.3,3.5666666666666664,2.433333333333333,4.333333333333333,4.7,5.016666666666667,46,1013,0.0,5.14,150,0,32.1,30.97,31.93,800,173454.0,2.766666666666666,4.683333333333334
2024-08-01 12:00:00,27932.0,19915.5,3959.25,18597.0,12699.75,10752.0,9816.0,11843.0,17612.25,19908.0,9600.75,7660.0,2.316666666666667,3.533333333333333,2.0666666666666664,4.466666666666666,6.516666666666667,3.8,38,1012,0.0,5.14,160,0,33.81,32.64,32.66,800,170295.5,2.638888888888889,4.927777777777777
2024-08-01 13:00:00,26977.75,19542.25,4052.25,18033.0,12596.0,10793.75,9872.5,12006.25,17438.75,19241.25,9568.5,7722.25,1.7833333333333332,3.25,1.9833333333333327,3.2,5.183333333333334,4.033333333333332,41,1012,0.0,4.12,170,0,33.81,32.08,32.57,800,167844.5,2.3388888888888886,4.138888888888888
2024-08-01 14:00:00,26070.0,19522.0,4043.25,17690.75,12445.25,10787.0,9936.0,12356.25,17626.25,18904.75,9411.0,8024.5,1.7500000000000002,2.866666666666667,1.7999999999999998,3.183333333333333,3.6,3.333333333333333,48,1011,0.0,5.14,160,0,33.81,32.64,32.66,800,166817.0,2.138888888888889,3.3722222222222222
2024-08-01 15:00:00,25578.0,19260.25,3970.0,17567.0,12516.75,10775.25,9898.25,12164.5,17828.75,18465.0,9006.75,8081.0,2.2666666666666666,3.316666666666667,2.083333333333333,4.383333333333333,5.083333333333333,3.933333333333333,54,1011,0.0,5.66,150,0,32.81,31.53,32.49,800,165111.5,2.555555555555556,4.466666666666666
2024-08-01 16:00:00,26139.75,18422.0,3719.5,17403.0,12586.75,10902.75,9651.75,12118.0,18053.75,18130.75,8974.25,8032.75,2.4,3.6833333333333336,2.1666666666666665,5.716666666666666,6.016666666666667,3.733333333333333,58,1010,0.0,6.17,150,0,31.81,30.97,30.99,800,164135.0,2.75,5.155555555555555
2024-08-01 17:00:00,26577.0,17381.0,3449.25,17210.25,12988.25,11029.5,9326.75,11829.25,18012.25,18340.25,9316.75,7676.0,2.35,3.816666666666667,2.283333333333333,6.650000000000001,5.733333333333333,3.083333333333333,53,1010,0.0,5.66,140,0,31.81,30.99,31.08,800,163136.5,2.8166666666666664,5.155555555555556
2024-08-01 18:00:00,27676.0,16635.25,3286.25,16798.75,13192.0,11162.25,9165.75,11657.75,17421.0,18586.75,9399.0,7365.0,2.35,3.583333333333333,2.2999999999999994,5.166666666666666,5.816666666666666,4.5,54,1011,0.0,4.63,160,0,31.81,30.44,30.53,800,162345.75,2.744444444444444,5.1611111111111105
2024-08-01 19:00:00,29138.75,16131.5,3238.75,16331.75,13200.75,11053.0,8800.0,11673.0,16909.75,18891.0,9766.0,7077.25,2.183333333333333,3.65,2.283333333333333,3.8333333333333326,5.3,5.116666666666666,45,1011,0.0,3.09,160,0,30.81,30.81,30.81,800,162211.5,2.7055555555555557,4.75
2024-08-01 20:00:00,29305.0,15536.75,3213.75,16245.0,13268.0,11166.75,8471.5,11866.0,16905.75,19013.0,9827.5,6754.75,2.5500000000000003,3.883333333333333,3.4333333333333336,5.699999999999999,6.133333333333334,6.383333333333333,58,1012,0.0,1.54,170,0,30.98,28.81,29.41,800,161573.75,3.288888888888889,6.072222222222222
2024-08-01 21:00:00,27857.75,15325.5,3221.75,16243.25,13491.0,11659.25,8438.25,12101.0,16780.5,18734.75,9572.5,6401.75,3.3000000000000003,3.7,2.95,7.366666666666667,6.2,4.833333333333333,61,1012,0.0,1.54,160,0,28.81,28.79,28.81,800,159827.25,3.3166666666666664,6.133333333333333
2024-08-01 22:00:00,25782.25,15286.5,3313.25,16541.25,13904.0,11997.5,8534.25,12178.25,16916.0,17835.25,9171.5,5687.5,3.4333333333333336,4.083333333333333,2.85,7.05,6.05,4.55,69,1012,0.0,1.03,220,0,27.81,27.68,27.81,800,157147.5,3.4555555555555557,5.883333333333333
2024-08-01 23:00:00,23959.75,15274.75,3368.75,16766.5,14073.75,12101.25,8631.25,12291.75,16902.75,17332.0,8942.5,5142.5,5.816666666666667,6.683333333333334,3.333333333333333,12.283333333333331,15.8,6.15,57,1012,0.0,0.51,0,0,28.21,26.57,27.62,800,154787.5,5.277777777777778,11.411111111111111
2024-08-02 00:00:00,25782.25,15286.5,3313.25,16541.25,13904.0,11997.5,8534.25,12178.25,16916.0,17835.25,9171.5,5687.5,4.883333333333333,5.45,3.283333333333333,13.266666666666666,11.816666666666668,8.483333333333333,50,1011,0.0,1.54,350,0,28.21,25.46,27.53,800,157147.5,4.538888888888889,11.18888888888889
2024-08-02 01:00:00,23959.75,15274.75,3368.75,16766.5,14073.75,12101.25,8631.25,12291.75,16902.75,17332.0,8942.5,5142.5,3.6666666666666665,4.3,3.5,11.733333333333334,11.5,6.616666666666667,47,1010,0.0,1.03,340,0,27.66,24.81,26.85,800,154787.5,3.8222222222222224,9.950000000000001
2024-08-02 02:00:00,23324.5,15287.25,3376.5,16829.0,14081.5,12223.25,8912.0,12522.0,17034.5,17072.75,8739.75,4757.75,3.4,3.8166666666666655,3.4666666666666663,9.333333333333332,9.366666666666667,6.866666666666667,45,1010,0.0,0.89,92,0,27.66,24.9,27.4,800,154160.75,3.5611111111111104,8.522222222222222
2024-08-02 03:00:00,22953.25,15748.75,3384.5,16689.5,14059.75,12281.5,9014.75,12567.0,16956.25,16804.75,8880.75,4512.75,3.583333333333333,4.116666666666666,3.183333333333333,9.833333333333334,9.833333333333334,5.583333333333333,45,1010,0.0,0.89,343,0,27.1,24.34,26.84,800,153853.5,3.6277777777777778,8.416666666666666
2024-08-02 04:00:00,22993.25,16063.0,3399.25,16466.5,14122.25,12248.75,9027.0,12310.75,17033.25,16241.75,9039.5,4301.0,3.983333333333334,4.316666666666666,2.5666666666666664,9.666666666666666,10.15,6.3,46,1009,0.0,1.34,322,0,27.1,25.97,27.1,800,153246.25,3.6222222222222222,8.705555555555556
2024-08-02 05:00:00,22874.75,16154.75,3410.25,16176.75,14010.25,12373.75,9042.75,12219.75,16775.75,16012.0,8891.5,4182.5,3.85,4.4,2.35,8.6,8.8,5.166666666666667,43,1010,0.0,0.89,296,0,26.55,25.42,26.55,800,152124.75,3.533333333333333,7.522222222222222
2024-08-02 06:00:00,22513.5,16432.0,3529.25,16019.0,13957.25,12175.0,9046.75,12307.5,16866.0,15896.75,8765.75,4154.0,6.216666666666668,6.149999999999999,2.6833333333333336,12.416666666666666,13.716666666666669,6.683333333333334,41,1010,0.0,2.57,350,0,27.1,21.81,27.1,800,151662.75,5.016666666666667,10.938888888888888
2024-08-02 07:00:00,22852.75,17364.25,3805.0,16595.5,13739.25,11912.0,9240.75,12579.75,17061.25,16593.75,8899.25,4412.75,9.083333333333334,8.95,2.9666666666666663,17.833333333333332,22.5,8.333333333333334,61,1009,0.0,2.57,320,0,24.81,24.81,24.81,800,155056.25,6.999999999999999,16.22222222222222
2024-08-02 08:00:00,24356.5,18897.75,3944.75,17923.5,13311.25,11329.25,9578.5,12522.75,17672.5,19009.0,9491.75,5410.0,7.0,7.199999999999999,3.1166666666666667,14.833333333333334,19.166666666666668,10.133333333333333,29,1009,0.0,0.89,339,0,32.64,32.1,32.1,800,163447.5,5.772222222222222,14.71111111111111
2024-08-02 09:00:00,25896.25,19992.0,3992.0,18756.75,12785.5,10896.25,10082.75,12459.0,18349.5,20360.5,9502.5,6593.5,4.116666666666666,4.4,3.75,12.866666666666667,13.583333333333334,12.233333333333334,24,1009,0.0,0.45,355,0,36.53,35.44,35.94,800,169666.5,4.088888888888889,12.894444444444446
2024-08-02 10:00:00,27093.25,20683.0,4039.0,18983.75,12395.75,10482.25,10232.0,12487.5,18775.75,20550.75,9242.25,7556.25,3.333333333333333,3.85,3.4166666666666665,9.9,13.016666666666666,10.800000000000002,16,1009,0.0,2.57,290,0,38.77,35.81,38.77,800,172521.5,3.533333333333333,11.238888888888889
2024-08-02 11:00:00,27918.25,20924.5,4073.75,18889.0,12342.5,10394.25,10131.25,12140.75,18679.25,20469.0,9063.75,7895.0,2.816666666666667,3.8,2.6166666666666667,10.516666666666667,11.016666666666666,9.733333333333333,38,1008,0.0,2.68,200,0,38.81,34.32,34.32,800,172921.25,3.077777777777778,10.422222222222222
2024-08-02 12:00:00,27440.75,20839.75,4025.5,18770.25,12376.25,10377.75,10175.25,11808.25,18407.75,20201.5,8901.75,7647.0,3.066666666666667,3.8166666666666655,2.95,9.433333333333334,10.616666666666667,8.566666666666666,36,1008,0.0,4.12,160,0,35.81,34.32,34.32,800,170971.75,3.2777777777777772,9.53888888888889
2024-08-02 13:00:00,27132.25,19855.75,3806.25,18867.0,12507.25,10601.5,9836.0,11730.0,17355.5,19848.5,8774.25,7560.5,2.8666666666666667,4.5,3.0500000000000003,6.966666666666666,10.4,6.966666666666666,43,1008,0.0,5.14,180,0,34.81,33.77,33.77,800,167874.75,3.4722222222222228,8.11111111111111
2024-08-02 14:00:00,25857.0,18856.25,3768.5,18222.5,12785.25,10567.75,9412.0,11520.75,16946.5,18808.75,8667.0,7568.25,3.2,4.666666666666666,2.766666666666667,6.733333333333333,9.15,5.2,41,1007,0.0,6.17,150,0,33.77,31.81,33.77,800,162980.5,3.5444444444444443,7.027777777777778
2024-08-02 15:00:00,24358.0,18564.5,3825.75,17512.75,12762.25,10623.75,9255.75,11598.25,16710.0,18214.5,8815.25,7970.75,2.9166666666666665,4.083333333333333,2.383333333333333,6.366666666666666,7.599999999999999,5.416666666666667,51,1007,0.0,4.63,160,0,32.1,31.81,32.1,800,160211.5,3.1277777777777778,6.461111111111111
2024-08-02 16:00:00,23694.25,18409.75,3750.25,17143.5,12541.75,10762.25,9316.25,11672.75,16911.5,17719.5,8608.5,8200.75,2.75,4.2,2.766666666666667,7.25,7.833333333333333,7.633333333333333,40,1007,0.0,3.6,160,0,33.81,33.19,33.19,800,158731.0,3.238888888888889,7.572222222222222
2024-08-02 17:00:00,23334.75,17864.5,3663.25,17109.75,12301.75,10676.25,9548.75,11526.75,16984.75,17455.25,8599.5,8232.25,3.1166666666666667,4.466666666666666,2.6500000000000004,10.699999999999998,10.85,7.533333333333334,43,1006,0.0,4.12,120,0,33.81,31.02,33.81,800,157297.5,3.411111111111111,9.694444444444445
2024-08-02 18:00:00,23907.5,17243.75,3442.0,16867.0,12512.5,10613.75,9450.25,11345.25,16849.25,17239.5,8647.25,8277.0,2.933333333333333,4.016666666666667,2.533333333333333,9.633333333333336,10.316666666666666,5.949999999999999,60,1007,0.0,2.57,210,0,31.81,31.53,31.53,800,156395.0,3.161111111111111,8.633333333333335
2024-08-02 19:00:00,24959.5,16523.25,3310.25,16669.75,12602.0,10619.0,9268.5,11223.75,16770.5,17293.25,8829.5,7975.0,3.0500000000000003,4.3,2.6,8.633333333333333,9.216666666666669,5.95,44,1007,0.0,3.6,360,0,32.81,31.53,31.9,800,156044.25,3.3166666666666664,7.933333333333334
2024-08-02 20:00:00,26509.5,15760.75,3214.0,16322.75,12675.25,10635.5,8972.0,11007.0,16451.0,17887.75,9178.5,7259.75,3.066666666666667,3.65,3.4166666666666665,11.383333333333333,7.833333333333332,7.933333333333334,47,1008,0.0,1.54,340,0,31.81,29.9,31.36,800,155873.75,3.3777777777777778,9.049999999999999
2024-08-02 21:00:00,27793.25,15108.0,3141.25,15854.5,12641.0,10580.5,8624.5,10786.75,16114.5,18350.25,9473.25,7278.75,3.1666666666666665,4.966666666666666,3.0666666666666664,8.700000000000001,12.2,10.133333333333333,45,1007,0.0,2.57,280,0,32.66,29.34,31.51,800,155746.5,3.733333333333333,10.344444444444443
2024-08-02 22:00:00,28561.75,14486.0,3222.75,15582.25,12743.75,10583.75,8406.5,10660.0,15828.25,18326.5,9706.25,7345.25,2.1,3.1833333333333336,2.9,6.933333333333334,7.416666666666667,8.816666666666665,56,1007,0.0,1.34,104,0,30.81,28.79,30.17,800,155453.0,2.727777777777778,7.722222222222221
2024-08-02 23:00:00,27252.5,14441.5,3183.25,15584.5,12846.25,10874.0,8474.25,10894.5,15712.5,18182.25,9705.0,6755.0,2.7,3.533333333333333,2.8833333333333333,11.5,9.616666666666667,10.416666666666666,61,1007,0.0,1.79,15,0,29.81,28.75,29.25,800,153905.5,3.038888888888889,10.511111111111111
2024-08-03 00:00:00,23151.75,14469.75,3306.75,16105.25,13443.25,11666.75,8647.5,11306.5,15769.5,16583.25,8610.0,4636.25,3.066666666666667,3.7833333333333337,3.1166666666666667,11.383333333333333,9.966666666666669,9.6,60,1008,0.0,3.6,360,0,28.77,27.68,28.49,800,147696.5,3.3222222222222224,10.316666666666668
2024-08-03 01:00:00,22566.75,14333.25,3356.5,16242.5,13433.75,11581.5,8876.5,11463.75,15814.5,15614.25,8478.75,4238.5,2.9500000000000006,3.7833333333333337,3.1833333333333336,11.366666666666667,8.283333333333333,8.416666666666666,57,1007,0.0,7.15,306,0,28.77,27.12,28.31,800,146000.5,3.305555555555556,9.355555555555554
2024-08-03 02:00:00,22242.0,14190.25,3401.5,16209.0,13505.25,11454.5,8698.25,11449.25,15726.25,15392.75,8633.0,4061.5,2.5666666666666664,3.2999999999999994,2.6666666666666665,6.283333333333332,7.683333333333334,6.133333333333333,60,1005,1.0,5.14,360,0,28.21,27.12,28.09,500,144963.5,2.8444444444444437,6.699999999999999
2024-08-03 03:00:00,22003.25,14151.25,3368.0,16119.0,13522.25,11340.5,8635.75,11596.0,15680.75,14966.5,8620.5,4038.25,3.2500000000000004,4.116666666666666,2.8666666666666667,8.4,10.816666666666665,9.55,53,1006,1.0,6.69,310,0,28.21,27.81,28.21,500,144042.0,3.4111111111111114,9.588888888888889
2024-08-03 04:00:00,21811.0,14183.0,3373.75,15958.75,13368.0,11251.0,8555.75,11410.5,15637.75,14867.0,8473.0,4050.5,3.066666666666667,3.8166666666666655,2.6666666666666665,8.9,8.683333333333332,7.083333333333332,56,1007,0.0,5.14,40,0,28.77,27.81,28.77,800,142940.0,3.183333333333333,8.222222222222221
2024-08-03 05:00:00,21034.25,14281.25,3351.0,15959.0,13197.5,11248.5,8328.75,11466.75,15835.0,15239.0,8420.25,4059.5,2.833333333333333,3.766666666666667,2.433333333333333,10.416666666666666,9.916666666666666,8.666666666666666,61,1007,0.15,6.17,230,40,29.9,28.81,28.81,211,142420.75,3.011111111111111,9.666666666666666
2024-08-03 06:00:00,21066.75,14653.75,3336.75,16098.25,13077.0,10946.5,8372.25,11366.5,16018.0,15780.5,8228.5,4243.75,3.183333333333333,3.916666666666666,2.9333333333333336,10.35,11.766666666666666,9.25,62,1007,0.15,4.63,70,40,27.81,25.97,26.93,200,143188.5,3.3444444444444446,10.455555555555556
2024-08-03 07:00:00,21265.25,15100.0,3305.25,16253.0,12786.75,10688.75,8616.0,11007.25,16363.75,15894.25,8194.5,4383.25,3.983333333333334,4.55,3.8166666666666655,15.766666666666666,18.33333333333333,14.183333333333332,68,1007,0.0,7.2,130,40,26.01,25.42,25.76,802,143858.0,4.116666666666666,16.09444444444444
2024-08-03 08:00:00,22596.5,15249.0,3184.5,16323.0,12374.0,10419.75,8388.25,10611.25,16936.0,16268.5,8206.0,4939.75,3.6833333333333336,4.016666666666667,3.016666666666667,14.333333333333334,12.166666666666666,12.666666666666666,74,1007,0.0,6.17,320,20,28.21,25.98,27.71,801,145496.5,3.5722222222222224,13.055555555555555
2024-08-03 09:00:00,23407.0,15931.25,3164.25,16021.25,11877.0,10065.25,8175.0,10231.5,16795.5,15881.0,8328.0,5837.5,5.650000000000001,5.9,4.283333333333333,14.916666666666666,15.166666666666666,11.433333333333332,60,1007,0.0,3.6,190,20,29.88,29.81,29.88,801,145714.5,5.277777777777778,13.838888888888889
2024-08-03 10:00:00,23212.5,15481.75,3021.75,15532.0,11650.25,9948.75,8053.25,9703.25,16179.5,15658.0,8417.0,6673.25,3.983333333333333,4.516666666666667,3.983333333333333,14.833333333333334,14.333333333333334,13.166666666666666,56,1007,0.0,2.68,236,20,30.97,30.44,30.53,801,143531.25,4.1611111111111105,14.111111111111112
2024-08-03 11:00:00,23244.0,14918.0,2968.75,15370.0,11663.75,9809.75,7816.5,9603.75,15062.0,15368.25,8309.5,7278.0,3.3666666666666667,4.5,3.083333333333333,11.733333333333334,15.833333333333334,9.25,49,1007,0.0,4.12,190,20,33.23,31.53,32.12,801,141412.25,3.65,12.272222222222224
2024-08-03 12:00:00,23113.25,14552.5,2923.0,15170.0,11691.25,9635.5,7611.0,9682.75,14276.5,14846.75,8474.75,7759.0,3.0500000000000003,4.333333333333333,2.8166666666666664,9.716666666666669,14.5,10.233333333333333,53,1007,0.0,6.17,150,20,32.81,31.55,31.64,801,139736.25,3.4,11.483333333333334
2024-08-03 13:00:00,22182.25,14056.0,2929.0,14805.25,11688.75,9557.5,7289.25,9630.75,13996.75,14411.75,8467.5,8241.5,2.85,3.933333333333333,2.966666666666667,10.766666666666667,11.133333333333333,10.483333333333333,55,1007,0.0,4.63,170,20,31.81,30.42,31.38,801,137256.25,3.25,10.794444444444444
2024-08-03 14:00:00,21305.5,14006.75,2907.75,14500.0,11664.75,9582.0,7276.0,9572.75,13839.5,13760.25,8439.0,8674.5,3.233333333333333,3.75,2.966666666666667,10.433333333333334,11.766666666666666,10.6,55,1006,0.0,4.12,150,20,31.81,30.97,31.46,801,135528.75,3.3166666666666664,10.933333333333332
2024-08-03 15:00:00,20908.5,13965.75,2982.25,14530.25,11535.75,9580.0,7462.5,9574.0,13742.5,13786.5,8527.75,8913.75,3.15,3.65,2.716666666666667,11.033333333333331,10.233333333333334,10.3,52,1006,0.0,3.09,150,40,33.81,32.08,32.1,802,135509.5,3.172222222222222,10.522222222222222
2024-08-03 16:00:00,21659.5,14326.25,2936.5,14171.0,11422.5,9653.75,7535.75,9453.0,13726.0,14170.75,8451.5,8294.25,2.983333333333334,3.8,2.6333333333333333,10.316666666666668,11.0,8.433333333333335,40,1006,0.0,6.17,320,20,34.81,33.77,33.86,801,135800.75,3.138888888888889,9.91666666666667
2024-08-03 17:00:00,23412.75,14341.25,2971.5,14431.0,11399.25,9621.25,7767.25,9392.5,13925.0,14814.0,8806.0,7488.5,3.1666666666666665,3.8,2.7000000000000006,9.883333333333333,11.0,8.733333333333334,46,1007,0.0,6.69,340,0,32.81,31.53,32.01,800,138370.25,3.2222222222222228,9.872222222222222
2024-08-03 18:00:00,26049.0,14130.75,2917.25,14345.0,11317.25,9471.75,7792.5,9463.25,14069.0,15642.0,9551.5,7050.5,3.783333333333333,3.8,3.1,11.033333333333331,11.0,9.516666666666666,56,1008,0.0,6.69,340,0,30.81,29.86,30.35,800,141799.75,3.5611111111111113,10.516666666666666
2024-08-03 19:00:00,28749.5,13669.75,2768.25,13897.0,11253.75,9282.25,7472.0,9644.25,14134.75,16808.75,10078.75,7376.25,4.916666666666667,3.8,3.9166666666666665,15.333333333333334,11.0,14.85,64,1008,0.0,7.2,340,0,28.81,28.19,28.68,800,145135.25,4.211111111111111,13.72777777777778
2024-08-03 20:00:00,29446.0,13322.25,2769.5,13620.25,11299.75,9534.0,7263.25,9818.75,14094.25,17008.25,9903.0,7611.75,5.933333333333334,3.8,4.7,17.166666666666668,11.0,12.95,68,1009,0.0,7.2,360,0,27.81,27.08,27.57,800,145691.0,4.811111111111111,13.705555555555556
2024-08-03 21:00:00,28427.5,13152.0,2825.75,13790.25,11607.0,9825.75,7380.5,9840.75,13759.75,16947.25,9465.0,7322.5,5.683333333333333,3.8,5.183333333333333,14.5,11.0,12.666666666666666,70,1010,0.0,7.2,10,0,27.1,26.53,27.01,800,144344.0,4.888888888888888,12.722222222222221
2024-08-03 22:00:00,25487.0,13104.5,2924.75,14261.5,12056.75,10137.75,7727.75,9942.5,13748.5,16748.5,9136.75,6513.5,5.949999999999999,3.8,5.083333333333333,15.166666666666666,11.0,12.816666666666668,69,1010,0.0,7.72,20,0,25.99,25.81,25.99,800,141789.75,4.944444444444444,12.994444444444445
2024-08-03 23:00:00,23331.25,13065.0,3003.75,14486.5,12569.25,10449.5,8025.75,10160.25,13878.0,16220.75,9016.5,5799.5,5.383333333333333,3.8,5.016666666666667,15.833333333333334,11.0,14.433333333333332,70,1010,0.0,7.2,10,0,25.99,25.42,25.9,800,140006.0,4.733333333333333,13.755555555555555
2024-08-04 00:00:00,25487.0,13104.5,2924.75,14261.5,12056.75,10137.75,7727.75,9942.5,13748.5,16748.5,9136.75,6513.5,5.45,3.8,5.083333333333333,17.833333333333332,11.0,14.833333333333334,75,1010,0.0,7.72,360,0,25.98,24.81,25.12,800,141789.75,4.777777777777778,14.555555555555555
2024-08-04 01:00:00,23331.25,13065.0,3003.75,14486.5,12569.25,10449.5,8025.75,10160.25,13878.0,16220.75,9016.5,5799.5,5.65,3.8,4.616666666666666,18.666666666666668,11.0,14.166666666666666,71,1010,0.0,6.69,360,0,24.88,24.81,24.88,800,140006.0,4.688888888888889,14.611111111111112
2024-08-04 02:00:00,21977.0,13440.5,3121.75,14830.5,12719.5,10671.75,8316.5,10270.5,14087.75,15725.0,8641.0,5329.0,5.566666666666667,3.8,4.4,17.0,11.0,12.833333333333334,73,1010,0.0,5.66,10,0,24.88,23.81,24.79,800,139130.75,4.5888888888888895,13.611111111111112
2024-08-04 03:00:00,21305.0,13920.5,3143.0,14940.75,12690.75,10937.0,8328.75,10251.25,14223.5,15172.25,8477.75,4731.5,5.883333333333333,3.8,4.833333333333333,18.5,11.0,15.0,72,1010,0.0,5.66,10,0,24.32,23.81,24.32,800,138122.0,4.838888888888889,14.833333333333334
2024-08-04 04:00:00,20921.5,14097.5,3166.5,15020.0,12672.5,10916.75,8376.75,10313.25,14195.75,14769.5,8488.75,4293.5,5.733333333333333,3.8,4.8500000000000005,18.666666666666668,11.0,14.833333333333334,73,1010,0.0,5.14,20,0,24.32,23.81,24.32,800,137232.25,4.794444444444444,14.833333333333334
2024-08-04 05:00:00,20654.5,14247.25,3181.75,14937.75,12774.5,10897.5,8408.0,10447.75,14268.25,14321.0,8508.0,4045.5,5.366666666666667,3.8,5.05,14.666666666666666,11.0,14.333333333333334,78,1010,0.0,6.17,20,0,25.46,23.77,23.96,800,136691.75,4.73888888888889,13.333333333333334
2024-08-04 06:00:00,20900.0,14462.0,3175.25,14750.5,12734.75,10744.25,8352.5,10432.75,14393.75,14637.0,8470.75,3904.0,5.766666666666667,3.8,4.516666666666667,18.5,11.0,13.666666666666666,76,1011,0.0,5.66,10,0,26.01,23.81,24.57,800,136957.5,4.694444444444444,14.388888888888888
2024-08-04 07:00:00,21304.75,14588.75,3115.25,14439.75,12391.0,10618.5,8113.5,10363.25,14318.75,14758.75,8469.0,4137.0,5.566666666666666,3.8,4.816666666666667,16.333333333333332,11.0,16.833333333333332,73,1011,0.0,6.69,360,0,27.12,24.81,25.65,800,136618.25,4.727777777777778,14.722222222222221
2024-08-04 08:00:00,21359.75,14128.0,2951.5,14041.5,11803.0,10068.0,7850.5,10073.75,13869.5,15456.25,8759.0,5547.75,5.883333333333333,3.8,4.583333333333334,18.5,11.0,12.5,63,1011,0.0,7.2,10,0,28.79,27.1,27.48,800,135908.5,4.7555555555555555,14.0
2024-08-04 09:00:00,21415.75,13544.25,2920.0,14163.75,11271.5,9417.5,7497.5,9562.25,13658.0,15559.0,8725.5,7162.0,5.666666666666667,3.8,4.333333333333333,17.833333333333332,11.0,12.35,51,1011,0.0,5.66,340,0,31.01,29.32,29.82,800,134897.0,4.6000000000000005,13.727777777777776
