Time,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3
2024-08-04 14:00:00,4.8999999999999995,3.8000000000000003,4.1000000000000005,9.783333333333333,11.0,7.033333333333334
2024-08-04 15:00:00,4.6000000000000005,3.8000000000000003,3.9666666666666663,9.633333333333335,11.0,8.066666666666666
2024-08-04 16:00:00,4.25,3.8000000000000003,3.716666666666667,9.166666666666666,11.0,8.016666666666667
2024-08-04 17:00:00,5.716666666666666,3.8000000000000003,4.3,14.0,11.0,11.5
2024-08-04 18:00:00,6.033333333333334,6.316666666666666,4.183333333333334,14.833333333333334,14.833333333333334,9.933333333333334
2024-08-04 19:00:00,5.866666666666667,5.866666666666667,4.616666666666666,13.0,14.833333333333334,10.5
2024-08-04 20:00:00,6.366666666666667,6.116666666666666,5.133333333333334,13.75,17.833333333333332,13.666666666666666
2024-08-04 21:00:00,7.400000000000001,6.8,5.416666666666667,16.0,16.833333333333332,13.833333333333334
2024-08-04 22:00:00,6.866666666666666,6.766666666666667,5.566666666666666,16.333333333333332,19.666666666666668,13.833333333333334
2024-08-04 23:00:00,7.1000000000000005,6.75,5.699999999999999,16.833333333333332,17.833333333333332,14.5
2024-08-05 00:00:00,7.0,6.766666666666667,5.8,16.0,19.5,14.333333333333334
2024-08-05 01:00:00,7.116666666666666,6.683333333333334,5.800000000000001,15.833333333333334,17.0,15.833333333333334
2024-08-05 02:00:00,7.633333333333334,7.016666666666667,5.966666666666666,18.333333333333332,21.0,17.166666666666668
2024-08-05 03:00:00,7.216666666666666,7.0,6.016666666666667,18.5,19.333333333333332,13.5
2024-08-05 04:00:00,7.383333333333334,7.416666666666667,5.849999999999999,17.166666666666668,23.333333333333332,14.5
2024-08-05 05:00:00,7.766666666666666,7.366666666666666,6.3500000000000005,17.166666666666668,18.833333333333332,15.333333333333334
2024-08-05 06:00:00,7.433333333333334,7.666666666666667,6.083333333333333,16.333333333333332,21.166666666666668,15.333333333333334
2024-08-05 07:00:00,7.833333333333333,7.599999999999999,6.433333333333334,17.5,19.5,15.666666666666666
2024-08-05 08:00:00,6.8999999999999995,6.95,5.6000000000000005,13.4,17.833333333333332,12.483333333333334
2024-08-05 09:00:00,6.666666666666667,6.983333333333333,5.25,14.5,20.166666666666668,11.766666666666666
2024-08-05 10:00:00,5.783333333333334,6.25,4.55,12.450000000000001,18.0,10.049999999999999
2024-08-05 11:00:00,4.5,5.133333333333334,4.1499999999999995,10.700000000000001,10.65,9.783333333333333
2024-08-05 12:00:00,3.7999999999999994,5.216666666666666,3.983333333333333,7.266666666666666,12.166666666666666,9.549999999999999
2024-08-05 13:00:00,4.7,5.516666666666667,4.266666666666667,12.416666666666666,13.283333333333333,9.666666666666666
2024-08-05 14:00:00,4.7,5.583333333333333,4.133333333333334,11.0,13.666666666666666,10.316666666666666
2024-08-05 15:00:00,4.5,5.0666666666666655,3.783333333333333,9.666666666666666,11.0,8.1
2024-08-05 16:00:00,4.116666666666666,4.533333333333332,3.316666666666667,9.383333333333333,9.783333333333333,7.333333333333333
2024-08-05 17:00:00,3.4333333333333336,4.333333333333333,3.716666666666667,8.316666666666666,8.083333333333334,8.516666666666667
2024-08-05 18:00:00,4.516666666666667,5.1,3.1333333333333333,11.866666666666667,11.549999999999999,7.3500000000000005
2024-08-05 19:00:00,3.8333333333333335,4.3999999999999995,3.233333333333334,9.533333333333333,9.283333333333333,7.8999999999999995
2024-08-05 20:00:00,3.3666666666666667,3.766666666666666,2.8666666666666667,5.866666666666667,9.1,5.066666666666667
2024-08-05 21:00:00,3.483333333333333,3.6999999999999997,3.0999999999999996,9.6,8.183333333333334,6.5
2024-08-05 22:00:00,3.4,3.733333333333334,3.3666666666666667,10.516666666666667,9.116666666666667,8.483333333333333
2024-08-05 23:00:00,4.216666666666667,4.866666666666666,3.1166666666666667,8.35,10.049999999999999,6.550000000000001
2024-08-06 00:00:00,3.1333333333333333,3.3000000000000003,2.8333333333333335,8.316666666666668,6.483333333333333,6.6499999999999995
2024-08-06 01:00:00,2.9166666666666665,3.1833333333333336,4.933333333333333,6.099999999999999,7.25,10.549999999999999
2024-08-06 02:00:00,2.716666666666667,2.883333333333333,4.233333333333333,5.633333333333334,6.266666666666666,8.733333333333334
2024-08-06 03:00:00,2.5,2.7500000000000004,3.233333333333333,6.333333333333333,5.3999999999999995,6.55
2024-08-06 04:00:00,2.65,3.0833333333333335,2.6500000000000004,6.233333333333333,7.000000000000001,6.483333333333333
2024-08-06 05:00:00,2.8833333333333333,2.9166666666666665,2.533333333333333,6.566666666666666,6.133333333333333,6.283333333333334
2024-08-06 06:00:00,3.266666666666667,3.25,2.5500000000000003,6.616666666666667,5.683333333333334,5.633333333333333
2024-08-06 07:00:00,3.483333333333334,3.466666666666667,2.783333333333333,9.700000000000001,8.133333333333333,6.983333333333333
2024-08-06 08:00:00,3.4,3.933333333333333,3.1,7.966666666666666,10.566666666666666,8.016666666666667
2024-08-06 09:00:00,3.2166666666666663,3.1666666666666665,2.983333333333333,8.483333333333333,8.049999999999999,6.766666666666667
2024-08-06 10:00:00,3.166666666666666,3.1833333333333336,2.933333333333333,7.083333333333333,6.566666666666666,7.55
2024-08-06 11:00:00,2.8833333333333333,3.5,3.0833333333333335,4.8500000000000005,6.449999999999999,7.5
2024-08-06 12:00:00,3.0,3.9333333333333336,2.8000000000000003,5.516666666666666,7.050000000000001,5.699999999999999
2024-08-06 13:00:00,3.3333333333333335,4.133333333333333,2.9166666666666665,7.183333333333334,7.816666666666666,7.583333333333333
2024-08-06 14:00:00,2.933333333333333,4.066666666666666,2.8166666666666664,6.716666666666666,9.049999999999999,5.800000000000001
2024-08-06 15:00:00,3.183333333333333,3.9666666666666672,2.9499999999999997,6.766666666666667,8.633333333333333,5.699999999999999
2024-08-06 16:00:00,2.9333333333333336,4.0,2.85,5.666666666666667,6.766666666666667,5.816666666666666
2024-08-06 17:00:00,2.8166666666666664,3.516666666666667,2.966666666666667,5.233333333333333,5.683333333333333,5.083333333333333
2024-08-06 18:00:00,2.233333333333334,3.1333333333333333,2.5833333333333335,5.416666666666667,7.216666666666665,4.316666666666666
2024-08-06 19:00:00,2.8000000000000003,3.4000000000000004,2.8333333333333335,5.75,7.449999999999999,5.966666666666668
2024-08-06 20:00:00,2.4499999999999997,3.033333333333333,2.716666666666667,5.699999999999999,6.0,6.316666666666667
2024-08-06 21:00:00,2.716666666666667,3.5,2.783333333333333,7.333333333333333,7.316666666666666,5.3
2024-08-06 22:00:00,2.5166666666666666,3.0666666666666664,2.3666666666666667,6.050000000000001,5.883333333333333,5.3
2024-08-06 23:00:00,2.6333333333333333,3.1999999999999997,2.433333333333333,7.283333333333334,5.516666666666666,4.533333333333334
2024-08-07 00:00:00,3.0500000000000003,3.4500000000000006,2.5,5.5,7.133333333333333,5.05
2024-08-07 01:00:00,3.6666666666666665,4.1,2.783333333333333,7.149999999999999,9.466666666666667,5.5
2024-08-07 02:00:00,3.5833333333333326,3.9,3.1833333333333336,7.733333333333333,7.716666666666668,6.383333333333333
2024-08-07 03:00:00,3.483333333333333,4.1000000000000005,4.6499999999999995,6.866666666666666,10.183333333333334,9.233333333333334
2024-08-07 04:00:00,4.016666666666667,4.316666666666666,4.633333333333334,6.966666666666668,9.6,7.5
2024-08-07 05:00:00,5.783333333333334,5.533333333333332,4.383333333333334,11.566666666666668,10.450000000000001,8.75
2024-08-07 06:00:00,6.166666666666667,5.783333333333332,3.466666666666667,11.6,14.583333333333334,7.266666666666666
2024-08-07 07:00:00,4.416666666666667,4.466666666666668,3.1666666666666665,9.450000000000001,11.216666666666667,7.933333333333334
2024-08-07 08:00:00,3.733333333333333,4.016666666666666,3.233333333333333,6.933333333333334,8.583333333333334,8.566666666666668
2024-08-07 09:00:00,3.1333333333333333,3.616666666666667,2.75,5.949999999999999,9.133333333333333,6.25
2024-08-07 10:00:00,3.0,3.516666666666666,2.6,7.033333333333334,6.883333333333334,6.883333333333334
2024-08-07 11:00:00,2.2333333333333334,3.1166666666666667,2.1833333333333336,5.066666666666667,6.916666666666668,4.766666666666667
2024-08-07 12:00:00,2.183333333333333,2.9499999999999997,2.1,6.55,5.8999999999999995,5.433333333333334
2024-08-07 13:00:00,2.033333333333333,2.866666666666667,1.8666666666666665,4.9333333333333345,5.416666666666667,5.433333333333334
2024-08-07 14:00:00,2.0166666666666666,2.8666666666666667,1.7166666666666668,4.85,4.8500000000000005,4.383333333333333
2024-08-07 15:00:00,2.066666666666667,2.9166666666666665,1.8166666666666667,6.216666666666668,5.966666666666668,3.4166666666666665
2024-08-07 16:00:00,1.8833333333333335,2.983333333333333,2.0500000000000003,4.166666666666667,6.066666666666666,3.633333333333333
2024-08-07 17:00:00,1.8333333333333333,2.85,2.1,5.316666666666667,5.449999999999999,4.55
2024-08-07 18:00:00,1.9666666666666668,3.0,1.8499999999999999,5.3500000000000005,5.183333333333334,4.8
2024-08-07 19:00:00,2.6166666666666663,3.25,2.1,5.616666666666667,5.883333333333333,4.783333333333333
2024-08-07 20:00:00,2.3333333333333335,3.15,2.2666666666666666,5.983333333333333,5.983333333333333,4.9
2024-08-07 21:00:00,2.983333333333333,3.6,2.6833333333333336,7.266666666666666,7.050000000000001,5.066666666666667
2024-08-07 22:00:00,2.1666666666666665,3.3166666666666664,2.45,5.650000000000001,7.150000000000001,5.133333333333334
2024-08-07 23:00:00,3.0999999999999996,3.6999999999999997,4.116666666666666,7.866666666666667,8.049999999999999,7.783333333333334
2024-08-08 00:00:00,2.733333333333333,3.4333333333333336,2.5833333333333335,7.083333333333333,8.783333333333333,6.533333333333334
2024-08-08 01:00:00,2.733333333333334,3.5833333333333335,2.4666666666666672,7.600000000000001,9.366666666666667,5.933333333333334
2024-08-08 02:00:00,3.1333333333333333,3.8499999999999996,2.4499999999999997,7.55,7.383333333333333,6.733333333333333
2024-08-08 03:00:00,3.533333333333333,4.1499999999999995,2.15,7.516666666666667,9.016666666666667,4.233333333333333
2024-08-08 04:00:00,3.283333333333333,3.7000000000000006,2.3666666666666667,8.316666666666668,7.316666666666666,5.183333333333333
2024-08-08 05:00:00,3.583333333333334,3.5833333333333326,2.3499999999999996,9.1,7.216666666666666,4.483333333333333
2024-08-08 06:00:00,3.683333333333333,4.25,2.3333333333333335,7.366666666666667,11.25,6.45
2024-08-08 07:00:00,4.483333333333333,4.5,3.1166666666666667,8.633333333333335,9.85,6.55
2024-08-08 08:00:00,3.716666666666667,4.083333333333333,3.1999999999999997,7.733333333333334,10.533333333333333,8.4
2024-08-08 09:00:00,5.8,4.7,3.033333333333333,11.700000000000001,10.75,7.649999999999999
2024-08-08 10:00:00,3.6999999999999997,4.266666666666667,2.8333333333333335,8.666666666666668,11.433333333333332,6.3999999999999995
2024-08-08 11:00:00,3.066666666666667,4.0,3.1166666666666667,8.450000000000001,10.533333333333333,6.6499999999999995
2024-08-08 12:00:00,3.0833333333333326,4.1000000000000005,2.716666666666667,6.05,7.183333333333334,5.3500000000000005
2024-08-08 13:00:00,2.9000000000000004,3.9333333333333336,2.683333333333333,5.766666666666667,8.866666666666665,5.266666666666667
2024-08-08 14:00:00,2.766666666666667,3.6333333333333333,2.483333333333333,5.733333333333334,6.233333333333333,4.683333333333333
2024-08-08 15:00:00,2.7999999999999994,3.433333333333333,2.4333333333333336,7.316666666666666,8.316666666666668,5.133333333333333
2024-08-08 16:00:00,3.0500000000000003,3.5999999999999996,2.5166666666666666,10.033333333333333,9.549999999999999,5.733333333333333
2024-08-08 17:00:00,2.6333333333333333,3.6166666666666667,2.4,5.3500000000000005,8.416666666666666,5.25
2024-08-08 18:00:00,2.6666666666666665,3.8000000000000003,2.5,7.233333333333334,7.616666666666667,5.566666666666666
2024-08-08 19:00:00,2.9499999999999997,3.8833333333333333,2.4666666666666663,7.316666666666666,8.5,5.666666666666667
