Time,PM2.5,PM10
2024-09-14 21:00:00,1.6111111111111114,8.944444444444445
2024-09-14 21:30:00,2.6166666666666667,9.65
2024-09-14 22:00:00,2.733333333333333,11.533333333333333
2024-09-14 22:30:00,2.3555555555555556,8.983333333333334
2024-09-14 23:00:00,2.388888888888889,10.872222222222222
2024-09-14 23:30:00,2.5333333333333337,9.827777777777778
2024-09-15 00:00:00,3.005555555555556,10.644444444444444
2024-09-15 00:30:00,2.2444444444444445,9.272222222222222
2024-09-15 01:00:00,1.8,7.716666666666666
2024-09-15 01:30:00,1.8888888888888886,8.477777777777776
2024-09-15 02:00:00,2.3722222222222222,9.411111111111111
2024-09-15 02:30:00,2.1,10.28888888888889
2024-09-15 03:00:00,4.55,10.25
2024-09-15 03:30:00,2.611111111111111,10.222222222222223
2024-09-15 04:00:00,2.0055555555555555,9.333333333333334
2024-09-15 04:30:00,2.283333333333333,12.277777777777777
2024-09-15 05:00:00,2.3833333333333333,10.65
2024-09-15 05:30:00,2.338888888888889,8.444444444444445
2024-09-15 06:00:00,2.022222222222222,7.461111111111111
2024-09-15 06:30:00,1.9611111111111112,8.588888888888889
2024-09-15 07:00:00,2.0,8.316666666666665
2024-09-15 07:30:00,2.1166666666666667,9.516666666666666
2024-09-15 08:00:00,2.2166666666666663,9.5
2024-09-15 08:30:00,2.466666666666667,9.683333333333334
2024-09-15 09:00:00,2.1333333333333333,8.35
2024-09-15 09:30:00,1.6499999999999997,8.216666666666667
2024-09-15 10:00:00,1.3111111111111111,6.099999999999999
2024-09-15 10:30:00,1.6166666666666665,7.0
2024-09-15 11:00:00,1.7166666666666668,7.25
2024-09-15 11:30:00,1.4444444444444444,7.466666666666668
2024-09-15 12:00:00,1.1611111111111112,5.7555555555555555
2024-09-15 12:30:00,1.1888888888888889,6.3999999999999995
2024-09-15 13:00:00,1.3333333333333333,5.866666666666666
2024-09-15 13:30:00,1.1055555555555556,5.194444444444445
2024-09-15 14:00:00,1.0166666666666668,4.1499999999999995
2024-09-15 14:30:00,1.2055555555555555,4.361111111111111
2024-09-15 15:00:00,1.211111111111111,5.877777777777777
2024-09-15 15:30:00,1.1833333333333333,4.788888888888889
2024-09-15 16:00:00,1.1722222222222223,5.022222222222222
2024-09-15 16:30:00,1.05,5.583333333333333
2024-09-15 17:00:00,1.138888888888889,5.577777777777778
2024-09-15 17:30:00,1.2666666666666666,7.2555555555555555
2024-09-15 18:00:00,1.7333333333333334,7.133333333333333
2024-09-15 18:30:00,1.4944444444444447,6.816666666666667
2024-09-15 19:00:00,1.638888888888889,7.372222222222223
2024-09-15 19:30:00,1.6888888888888889,5.977777777777778
2024-09-15 20:00:00,2.038888888888889,8.705555555555554
2024-09-15 20:30:00,1.4944444444444445,6.5055555555555555
2024-09-15 21:00:00,1.5777777777777777,8.588888888888889
2024-09-15 21:30:00,1.6499999999999997,10.766666666666666
2024-09-15 22:00:00,1.7166666666666668,7.48888888888889
2024-09-15 22:30:00,1.7166666666666668,10.644444444444444
2024-09-15 23:00:00,1.7333333333333334,7.611111111111112
2024-09-15 23:30:00,1.6555555555555557,8.922222222222222
2024-09-16 00:00:00,2.088888888888889,9.133333333333333
2024-09-16 00:30:00,1.9444444444444444,8.444444444444445
2024-09-16 01:00:00,2.011111111111111,10.78888888888889
2024-09-16 01:30:00,1.7555555555555555,8.555555555555557
2024-09-16 02:00:00,1.9388888888888889,7.822222222222223
2024-09-16 02:30:00,1.8111111111111111,7.422222222222222
2024-09-16 03:00:00,1.7000000000000002,8.299999999999999
2024-09-16 03:30:00,1.5555555555555556,6.755555555555556
2024-09-16 04:00:00,1.5,7.377777777777777
2024-09-16 04:30:00,1.3444444444444443,6.650000000000001
2024-09-16 05:00:00,1.5,7.377777777777777
2024-09-16 05:30:00,1.2777777777777777,5.855555555555555
2024-09-16 06:00:00,1.1722222222222223,5.977777777777777
2024-09-16 06:30:00,1.4111111111111108,5.48888888888889
2024-09-16 07:00:00,1.5777777777777777,6.833333333333333
2024-09-16 07:30:00,1.4666666666666668,6.083333333333333
2024-09-16 08:00:00,1.7666666666666666,7.272222222222223
2024-09-16 08:30:00,2.9,12.566666666666668
2024-09-16 09:00:00,2.6888888888888887,10.600000000000001
2024-09-16 09:30:00,1.5777777777777775,9.166666666666666
2024-09-16 10:00:00,1.4333333333333333,6.283333333333332
2024-09-16 10:30:00,1.0999999999999999,5.8500000000000005
2024-09-16 11:00:00,1.2,5.3999999999999995
2024-09-16 11:30:00,1.2333333333333334,4.516666666666667
2024-09-16 12:00:00,1.361111111111111,5.833333333333333
2024-09-16 12:30:00,1.1055555555555554,5.516666666666666
2024-09-16 13:00:00,1.3,6.833333333333333
2024-09-16 13:30:00,1.4111111111111112,6.2555555555555555
2024-09-16 14:00:00,1.45,7.8
2024-09-16 14:30:00,1.611111111111111,6.977777777777778
2024-09-16 15:00:00,1.6000000000000003,7.605555555555555
2024-09-16 15:30:00,1.8666666666666665,10.516666666666667
