row,col,lon,lat,CH4,CO,HCHO,NO2,O3,SO2,entry_date
21.0,9.0,9.144962309,39.293023489,1901.944091796875,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-09-22T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0317665860056877,0.0001611888583283,2.428209518257063e-05,0.1406406462192535,-0.0001090979640139,2024-09-23T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0274842791259288,0.0002535765524953,2.8618866053875536e-05,0.1429425477981567,-0.0001646856107981,2024-09-24T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0274743735790252,0.0002619162842165,2.8618866053875536e-05,0.1429425477981567,-0.0001646856107981,2024-09-25T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0274743735790252,-1.195002823806135e-05,4.085269756615162e-05,0.1427062451839447,-0.0001997890794882,2024-09-26T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0341748967766761,0.0001524371909908,3.309250678285025e-05,0.1323261111974716,0.0014679215382784,2024-09-27T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0300041735172271,0.0001835009315982,3.66096937796101e-05,0.1313809752464294,-0.0006524908239953,2024-09-28T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0300041735172271,-1.957297536137048e-05,3.074540654779412e-05,0.1352877765893936,-0.0009537693113088,2024-09-29T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0300041735172271,0.0001837786985561,2.020241117861588e-05,0.1341637670993805,0.0007854275172576,2024-09-30T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0298994518816471,-6.607231625821441e-05,3.8381658669095486e-05,0.129399299621582,0.0013638507807627,2024-10-01T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-02T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-02T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-02T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0300977937877178,0.0001588711456861,2.706275336095132e-05,0.1342082917690277,-2.421752469672356e-05,2024-10-03T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1926.6151123046875,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-03T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0300977937877178,0.0001588711456861,2.706275336095132e-05,0.134365975856781,-2.421752469672356e-05,2024-10-04T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1953.10205078125,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-04T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0278556961566209,-8.18088446976617e-05,7.441467005264712e-06,0.1403557509183883,1.5500419976888224e-05,2024-10-05T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1953.10205078125,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-05T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1953.10205078125,0.03127599531604392,7.42185794196728e-05,2.4039921488016763e-05,0.1382736717500994,0.0002450491193830483,2024-10-06T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0340315960347652,-0.0001724035246297,1.8399092368781567e-05,0.1339704245328903,0.0002471778134349,2024-10-06T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1939.7681884765625,0.0310085918754339,-1.609681567060761e-05,2.16737826121971e-05,0.1274473667144775,-0.0001752615789882,2024-10-07T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1939.7681884765625,0.0310085918754339,8.483175042783841e-05,1.9666860680445097e-05,0.1263961791992187,-0.0007557129138149,2024-10-08T00:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T00:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T01:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T01:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T02:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T02:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T03:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T03:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T04:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T04:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T05:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T05:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T06:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T06:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T07:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T07:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T08:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T08:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T09:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T09:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T10:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T10:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T11:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T11:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T12:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T12:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T13:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T13:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T14:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T14:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T15:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T15:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T16:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T16:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T17:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T17:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T18:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T18:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T19:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T19:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T20:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T20:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T21:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T21:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T22:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T22:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T23:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0325685963034629,0.0001776623539626,1.186302961286856e-05,0.1359978467226028,0.0007769964868202,2024-09-07T23:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T00:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T01:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T01:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T02:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T02:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T03:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T03:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T04:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T04:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T05:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T05:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T06:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T06:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T07:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T07:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T08:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T08:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T09:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T09:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T10:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T10:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T11:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T11:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T12:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T12:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T13:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T13:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T14:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T14:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T15:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T15:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T16:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T16:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T17:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T17:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T18:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T18:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T19:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T19:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T20:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T20:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T21:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T21:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T22:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T22:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T23:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.031113164499402,9.237809717888013e-05,3.807676694123074e-05,0.1333983093500137,0.0003070709935855,2024-09-08T23:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T00:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T01:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T01:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T02:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T02:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T03:00:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T03:30:00+00:00
21.0,9.0,9.144962309,39.293023489,1915.3016228926808,0.0308917090296745,0.0001900802744785,3.807676694123074e-05,0.1262518316507339,5.806243279948831e-05,2024-09-09T04:00:00+00:00
